NODES: 36
ARCS: 226

NODE
Idn                                      x               y               Type           
30       H_Bergamo_3_origin_8                     H_Bergamo_1_dest_4                       20.08                NOT USED  
32       H_Bergamo_3_origin_8                     H_Bergamo_4_origin_10                    41.24                NOT USED  
33       F_31                                     H_Bergamo_2_dest_1                       41.54                NOT USED  
34       F_31                                     F_25                                     50.36                NOT USED  
35       F_31                                     F_24                                     41.22                NOT USED  
36       F_31                                     HUB_2                                    21.41                NOT USED  
37       F_31                                     F_30                                     28.89                NOT USED  
38       F_31                                     H_Milano_3_dest_7                        48.65                NOT USED  
39       F_31                                     H_Bergamo_1_dest_4                       41.41                NOT USED  
42       F_31                                     H_Milano_1_origin_2                      45.24                NOT USED  
43       F_31                                     F_32                                     28.89                NOT USED  
44       F_25                                     F_19                                     50.42                NOT USED  
45       F_25                                     F_31                                     50.36                NOT USED  
46       F_25                                     F_24                                     29.00                NOT USED  
47       F_25                                     F_18                                     41.22                NOT USED  
48       F_25                                     F_26                                     29.00                NOT USED  
49       F_25                                     F_17                                     50.42                NOT USED  
51       F_24                                     H_Pavia_5_dest_3                         49.03                NOT USED  
52       F_24                                     F_16                                     50.42                NOT USED  
54       F_24                                     F_25                                     29.00                NOT USED  
55       F_24                                     HUB_2                                    30.90                NOT USED  
56       F_24                                     F_18                                     50.42                NOT USED  
57       F_24                                     F_30                                     50.36                NOT USED  
58       F_24                                     F_17                                     41.22                NOT USED  
59       F_24                                     H_Pavia_9_dest_5                         51.39                NOT USED  
60       F_24                                     F_23                                     29.00                NOT USED  
61       F_24                                     H_Pavia_9_origin_3                       51.39                NOT USED  
62       F_24                                     F_32                                     50.36                NOT USED  
63       F_24                                     H_Pavia_5_origin_9                       49.03                NOT USED  
64       HUB_2                                    H_Bergamo_3_origin_8                     78.08                NOT USED  
66       HUB_2                                    F_24                                     30.90                NOT USED  
67       HUB_2                                    F_30                                     19.71                NOT USED  
68       HUB_2                                    H_Milano_3_dest_7                        33.59                NOT USED  
69       HUB_2                                    H_Pavia_1_origin_7                       76.98                NOT USED  
70       HUB_2                                    H_Parma_3_origin_5                       176.78               NOT USED  
71       HUB_2                                    H_Piacenza_2_origin_1                    111.59               NOT USED  
72       HUB_2                                    H_Parma_1_origin_4                       170.07               NOT USED  
75       HUB_2                                    H_Pavia_9_origin_3                       55.61                NOT USED  
77       HUB_2                                    H_Pavia_5_origin_9                       69.70                NOT USED  
78       HUB_2                                    H_Bergamo_4_origin_10                    75.60                NOT USED  
79       HUB_2                                    H_Pavia_8_origin_6                       55.74                NOT USED  
80       F_18                                     F_19                                     29.11                NOT USED  
83       F_18                                     F_24                                     50.42                NOT USED  
84       F_18                                     H_Piacenza_2_dest_2                      31.25                NOT USED  
85       F_18                                     F_26                                     50.42                NOT USED  
87       F_18                                     H_Piacenza_2_origin_1                    31.25                NOT USED  
88       F_30                                     F_31                                     28.89                NOT USED  
89       F_30                                     F_24                                     50.36                NOT USED  
90       F_30                                     HUB_2                                    19.71                NOT USED  
91       F_30                                     H_Milano_3_dest_7                        20.38                NOT USED  
93       F_30                                     F_38                                     50.30                NOT USED  
94       F_30                                     H_Milano_1_origin_2                      16.38                NOT USED  
95       F_26                                     F_19                                     41.22                NOT USED  
96       F_26                                     F_25                                     29.00                NOT USED  
97       F_26                                     F_18                                     50.42                NOT USED  
98       F_26                                     HUB_1                                    46.36                NOT USED  
100      F_17                                     H_Pavia_5_dest_3                         24.44                NOT USED  
102      F_17                                     F_25                                     50.42                NOT USED  
103      F_17                                     F_24                                     41.22                NOT USED  
106      F_17                                     H_Pavia_1_origin_7                       30.74                NOT USED  
107      F_17                                     H_Piacenza_2_origin_1                    48.55                NOT USED  
108      F_17                                     F_23                                     50.42                NOT USED  
109      F_17                                     H_Pavia_5_origin_9                       24.44                NOT USED  
110      H_Pavia_1_origin_7                       H_Pavia_5_dest_3                         8.42                 NOT USED  
111      H_Pavia_1_origin_7                       F_16                                     7.90                 NOT USED  
112      H_Pavia_1_origin_7                       H_Pavia_8_dest_8                         36.62                NOT USED  
113      H_Pavia_1_origin_7                       F_17                                     30.74                NOT USED  
114      H_Pavia_1_origin_7                       H_Pavia_9_dest_5                         35.34                NOT USED  
115      H_Pavia_1_origin_7                       H_Pavia_8_dest_10                        36.62                NOT USED  
117      H_Pavia_1_origin_7                       H_Pavia_9_origin_3                       35.34                NOT USED  
118      H_Pavia_1_origin_7                       H_Pavia_5_origin_9                       8.42                 NOT USED  
119      H_Pavia_1_origin_7                       H_Pavia_8_origin_6                       36.62                NOT USED  
121      H_Parma_3_origin_5                       H_Parma_3_dest_6                         0.00                 NOT USED  
122      H_Parma_3_origin_5                       H_Parma_1_origin_4                       17.57                NOT USED  
123      H_Parma_3_origin_5                       F_13                                     28.59                NOT USED  
124      H_Piacenza_2_origin_1                    F_19                                     35.98                NOT USED  
125      H_Piacenza_2_origin_1                    F_12                                     23.05                NOT USED  
126      H_Piacenza_2_origin_1                    H_Piacenza_2_dest_2                      0.00                 NOT USED  
128      H_Piacenza_2_origin_1                    F_17                                     48.55                NOT USED  
129      H_Piacenza_2_origin_1                    F_13                                     50.56                NOT USED  
130      HUB_1                                    F_19                                     33.04                NOT USED  
131      HUB_1                                    H_Bergamo_3_origin_8                     146.69               NOT USED  
132      HUB_1                                    F_26                                     46.36                NOT USED  
133      HUB_1                                    H_Pavia_1_origin_7                       121.06               NOT USED  
134      HUB_1                                    H_Parma_3_origin_5                       75.98                NOT USED  
135      HUB_1                                    H_Piacenza_2_origin_1                    64.34                NOT USED  
136      HUB_1                                    H_Parma_1_origin_4                       80.63                NOT USED  
138      HUB_1                                    H_Milano_1_origin_2                      154.05               NOT USED  
139      HUB_1                                    H_Pavia_9_origin_3                       138.89               NOT USED  
140      HUB_1                                    H_Pavia_5_origin_9                       115.07               NOT USED  
141      HUB_1                                    H_Bergamo_4_origin_10                    107.43               NOT USED  
142      HUB_1                                    H_Pavia_8_origin_6                       140.20               NOT USED  
144      H_Parma_1_origin_4                       H_Parma_3_dest_6                         17.57                NOT USED  
145      H_Parma_1_origin_4                       H_Parma_3_origin_5                       17.57                NOT USED  
146      H_Parma_1_origin_4                       F_13                                     31.82                NOT USED  
147      F_13                                     F_19                                     50.49                NOT USED  
148      F_13                                     F_12                                     29.22                NOT USED  
149      F_13                                     H_Piacenza_2_dest_2                      50.56                NOT USED  
150      F_13                                     H_Parma_3_dest_6                         28.59                NOT USED  
152      F_13                                     H_Piacenza_2_origin_1                    50.56                NOT USED  
153      F_13                                     HUB_1                                    49.04                NOT USED  
155      F_23                                     H_Pavia_5_dest_3                         42.81                NOT USED  
156      F_23                                     F_16                                     41.22                NOT USED  
157      F_23                                     F_31                                     50.36                NOT USED  
158      F_23                                     F_24                                     29.00                NOT USED  
159      F_23                                     HUB_2                                    29.74                NOT USED  
161      F_23                                     F_30                                     41.22                NOT USED  
164      F_23                                     H_Pavia_1_origin_7                       49.10                NOT USED  
165      F_23                                     H_Pavia_9_dest_5                         26.60                NOT USED  
167      F_23                                     H_Milano_1_origin_2                      43.28                NOT USED  
168      F_23                                     H_Pavia_9_origin_3                       26.60                NOT USED  
169      F_23                                     H_Pavia_5_origin_9                       42.81                NOT USED  
172      F_38                                     H_Bergamo_2_dest_1                       21.03                NOT USED  
173      F_38                                     F_31                                     41.22                NOT USED  
176      F_38                                     H_Bergamo_1_dest_4                       23.52                NOT USED  
177      F_38                                     F_32                                     50.30                NOT USED  
178      H_Milano_1_origin_2                      F_31                                     45.24                NOT USED  
179      H_Milano_1_origin_2                      HUB_2                                    32.51                NOT USED  
180      H_Milano_1_origin_2                      F_30                                     16.38                NOT USED  
181      H_Milano_1_origin_2                      H_Milano_3_dest_7                        6.10                 NOT USED  
184      H_Pavia_9_origin_3                       F_16                                     29.26                NOT USED  
185      H_Pavia_9_origin_3                       F_24                                     51.39                NOT USED  
186      H_Pavia_9_origin_3                       H_Pavia_8_dest_8                         1.44                 NOT USED  
187      H_Pavia_9_origin_3                       H_Pavia_1_origin_7                       35.34                NOT USED  
188      H_Pavia_9_origin_3                       H_Pavia_9_dest_5                         0.00                 NOT USED  
189      H_Pavia_9_origin_3                       H_Pavia_8_dest_10                        1.44                 NOT USED  
190      H_Pavia_9_origin_3                       F_23                                     26.60                NOT USED  
191      H_Pavia_9_origin_3                       H_Pavia_5_origin_9                       33.42                NOT USED  
192      H_Pavia_9_origin_3                       H_Pavia_8_origin_6                       1.44                 NOT USED  
195      F_32                                     F_25                                     41.22                NOT USED  
196      F_32                                     F_24                                     50.36                NOT USED  
197      F_32                                     HUB_2                                    46.89                NOT USED  
198      F_32                                     F_26                                     50.36                NOT USED  
200      F_32                                     F_38                                     50.30                NOT USED  
202      H_Pavia_5_origin_9                       H_Pavia_5_dest_3                         0.00                 NOT USED  
203      H_Pavia_5_origin_9                       F_16                                     4.89                 NOT USED  
205      H_Pavia_5_origin_9                       H_Pavia_8_dest_8                         34.82                NOT USED  
206      H_Pavia_5_origin_9                       F_17                                     24.44                NOT USED  
207      H_Pavia_5_origin_9                       H_Pavia_1_origin_7                       8.42                 NOT USED  
208      H_Pavia_5_origin_9                       H_Pavia_9_dest_5                         33.42                NOT USED  
209      H_Pavia_5_origin_9                       H_Pavia_8_dest_10                        34.82                NOT USED  
210      H_Pavia_5_origin_9                       F_23                                     42.81                NOT USED  
211      H_Pavia_5_origin_9                       H_Pavia_9_origin_3                       33.42                NOT USED  
212      H_Pavia_5_origin_9                       H_Pavia_8_origin_6                       34.82                NOT USED  
213      H_Bergamo_4_origin_10                    H_Bergamo_3_origin_8                     41.24                NOT USED  
214      H_Bergamo_4_origin_10                    H_Bergamo_2_dest_1                       30.63                NOT USED  
215      H_Bergamo_4_origin_10                    H_Bergamo_3_dest_9                       41.24                NOT USED  
216      H_Bergamo_4_origin_10                    H_Bergamo_1_dest_4                       28.06                NOT USED  
218      H_Pavia_8_origin_6                       H_Pavia_5_dest_3                         34.82                NOT USED  
220      H_Pavia_8_origin_6                       H_Pavia_8_dest_8                         0.00                 NOT USED  
221      H_Pavia_8_origin_6                       H_Pavia_1_origin_7                       36.62                NOT USED  
222      H_Pavia_8_origin_6                       H_Pavia_9_dest_5                         1.44                 NOT USED  
223      H_Pavia_8_origin_6                       H_Pavia_8_dest_10                        0.00                 NOT USED  
224      H_Pavia_8_origin_6                       F_23                                     26.99                NOT USED  
225      H_Pavia_8_origin_6                       H_Pavia_9_origin_3                       1.44                 NOT USED  
226      H_Pavia_8_origin_6                       H_Pavia_5_origin_9                       34.82                NOT USED  

LEGENDA
Idn: id del nodo
Idn_o: id del nodo origine dell'arco
Idn_d: id del nodo destinazione dell'arco
Ida: id arco
x: coordinata geografica latitudine
y: coordinata geografica longitudine
Type: nodo HUB, H_ORIGIN (Ospedale di origine), H_DESTINATION (Ospedale di destinazione), FACILITY
Avg_ttime[min.]: tempo medio di viaggio del drone sull'arco, espresso in minuti
Label: USED se l'arco è utilizzato nella soluzione ottima; NOT USED, viceversa.
