NODES: 59
ARCS: 511

NODE
Idn                                      x               y               Type           
477      F_32                                     H_Bergamo_4_dest_4                       31.81                USED      
482      H_Parma_1_origin_11                      F_12                                     38.36                USED      
500      H_Milano_2_origin_16                     H_Milano_3_dest_16                       3.73                 USED      
502      H_Bergamo_2_origin_9                     F_31                                     41.54                USED      
1        F_16                                     F_10                                     50.49                NOT USED  
2        F_16                                     H_Pavia_1_origin_15                      7.90                 NOT USED  
3        F_16                                     H_Pavia_9_dest_2                         29.26                NOT USED  
4        F_16                                     F_24                                     50.42                NOT USED  
5        F_16                                     H_Pavia_8_dest_14                        30.62                NOT USED  
6        F_16                                     H_Pavia_10_origin_4                      28.58                NOT USED  
7        F_16                                     F_22                                     50.42                NOT USED  
8        F_16                                     H_Pavia_8_origin_10                      30.62                NOT USED  
9        F_16                                     F_17                                     29.11                NOT USED  
10       F_16                                     H_Pavia_1_origin_2                       7.90                 NOT USED  
11       F_16                                     H_Pavia_10_dest_7                        28.58                NOT USED  
13       F_16                                     H_Pavia_5_origin_20                      4.89                 NOT USED  
14       F_16                                     H_Pavia_10_origin_1                      28.58                NOT USED  
16       F_16                                     F_23                                     41.22                NOT USED  
17       F_16                                     H_Pavia_1_dest_1                         7.90                 NOT USED  
19       F_19                                     H_Piacenza_2_origin_3                    35.98                NOT USED  
20       F_19                                     F_25                                     50.42                NOT USED  
21       F_19                                     H_Piacenza_2_dest_18                     35.98                NOT USED  
22       F_19                                     H_Cremona_2_origin_7                     42.61                NOT USED  
23       F_19                                     F_18                                     29.11                NOT USED  
24       F_19                                     H_Parma_2_origin_17                      45.01                NOT USED  
26       F_19                                     HUB_1                                    33.04                NOT USED  
27       F_19                                     F_13                                     50.49                NOT USED  
28       F_19                                     F_11                                     50.49                NOT USED  
29       F_19                                     H_Cremona_2_origin_18                    42.61                NOT USED  
30       F_10                                     F_16                                     50.49                NOT USED  
31       F_10                                     H_Pavia_1_origin_15                      44.69                NOT USED  
32       F_10                                     H_Piacenza_2_origin_3                    39.97                NOT USED  
33       F_10                                     H_Piacenza_2_dest_18                     39.97                NOT USED  
34       F_10                                     F_18                                     50.49                NOT USED  
35       F_10                                     F_17                                     41.22                NOT USED  
36       F_10                                     H_Pavia_1_origin_2                       44.69                NOT USED  
37       F_10                                     H_Pavia_5_origin_20                      46.78                NOT USED  
39       F_10                                     H_Pavia_1_dest_1                         44.69                NOT USED  
41       F_12                                     H_Piacenza_2_origin_3                    23.05                NOT USED  
42       F_12                                     H_Parma_1_origin_12                      38.36                NOT USED  
43       F_12                                     H_Piacenza_2_dest_18                     23.05                NOT USED  
45       F_12                                     H_Parma_2_origin_17                      17.96                NOT USED  
47       F_12                                     F_13                                     29.22                NOT USED  
48       F_12                                     F_11                                     29.22                NOT USED  
50       F_12                                     H_Parma_1_origin_13                      38.36                NOT USED  
51       F_12                                     H_Parma_1_origin_6                       38.36                NOT USED  
52       F_12                                     H_Parma_1_origin_11                      38.36                NOT USED  
53       H_Pavia_1_origin_15                      F_16                                     7.90                 NOT USED  
55       H_Pavia_1_origin_15                      H_Pavia_9_dest_2                         35.34                NOT USED  
56       H_Pavia_1_origin_15                      H_Pavia_8_dest_14                        36.62                NOT USED  
57       H_Pavia_1_origin_15                      H_Pavia_10_origin_4                      34.45                NOT USED  
58       H_Pavia_1_origin_15                      H_Pavia_8_origin_10                      36.62                NOT USED  
59       H_Pavia_1_origin_15                      F_17                                     30.74                NOT USED  
60       H_Pavia_1_origin_15                      H_Pavia_1_origin_2                       0.00                 NOT USED  
61       H_Pavia_1_origin_15                      H_Pavia_10_dest_7                        34.45                NOT USED  
62       H_Pavia_1_origin_15                      H_Pavia_9_dest_6                         35.34                NOT USED  
63       H_Pavia_1_origin_15                      H_Pavia_5_origin_20                      8.42                 NOT USED  
64       H_Pavia_1_origin_15                      H_Pavia_10_origin_1                      34.45                NOT USED  
65       H_Pavia_1_origin_15                      H_Pavia_10_dest_12                       34.45                NOT USED  
66       H_Pavia_1_origin_15                      F_23                                     49.10                NOT USED  
67       H_Pavia_1_origin_15                      H_Pavia_1_dest_1                         0.00                 NOT USED  
69       H_Milano_2_origin_8                      HUB_2                                    29.86                NOT USED  
70       H_Milano_2_origin_8                      H_Milano_3_dest_9                        3.73                 NOT USED  
71       H_Milano_2_origin_8                      H_Milano_3_dest_10                       3.73                 NOT USED  
72       H_Milano_2_origin_8                      F_22                                     36.27                NOT USED  
73       H_Milano_2_origin_8                      H_Milano_3_origin_5                      3.73                 NOT USED  
74       H_Milano_2_origin_8                      H_Milano_3_dest_17                       3.73                 NOT USED  
75       H_Milano_2_origin_8                      F_23                                     37.28                NOT USED  
76       H_Milano_2_origin_8                      H_Milano_2_origin_16                     0.00                 NOT USED  
77       H_Milano_2_origin_8                      H_Milano_1_dest_20                       6.31                 NOT USED  
78       H_Milano_2_origin_8                      H_Milano_3_dest_16                       3.73                 NOT USED  
79       F_31                                     H_Milano_2_origin_8                      45.23                NOT USED  
81       F_31                                     F_25                                     50.36                NOT USED  
82       F_31                                     F_24                                     41.22                NOT USED  
83       F_31                                     HUB_2                                    21.41                NOT USED  
86       F_31                                     H_Milano_3_dest_10                       48.65                NOT USED  
87       F_31                                     H_Bergamo_2_dest_3                       41.54                NOT USED  
88       F_31                                     F_39                                     50.30                NOT USED  
89       F_31                                     H_Milano_3_origin_5                      48.65                NOT USED  
90       F_31                                     H_Milano_3_dest_17                       48.65                NOT USED  
