NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
3        F_16                                     F_24                                     50.42                NOT USED  
4        F_16                                     H_Pavia_8_dest_15                        30.62                NOT USED  
5        F_16                                     H_Pavia_1_origin_17                      7.90                 NOT USED  
6        F_16                                     H_Pavia_9_origin_13                      29.26                NOT USED  
7        F_16                                     H_Pavia_8_origin_12                      30.62                NOT USED  
10       F_16                                     H_Pavia_10_dest_12                       28.58                NOT USED  
11       F_16                                     H_Pavia_10_dest_13                       28.58                NOT USED  
12       F_16                                     H_Pavia_10_dest_2                        28.58                NOT USED  
13       F_16                                     F_23                                     41.22                NOT USED  
14       F_16                                     H_Pavia_9_origin_3                       29.26                NOT USED  
15       F_16                                     H_Pavia_1_origin_15                      7.90                 NOT USED  
16       F_16                                     H_Pavia_5_origin_4                       4.89                 NOT USED  
17       F_19                                     F_12                                     41.22                NOT USED  
18       F_19                                     H_Piacenza_2_origin_19                   35.98                NOT USED  
19       F_19                                     F_25                                     50.42                NOT USED  
20       F_19                                     F_18                                     29.11                NOT USED  
21       F_19                                     H_Cremona_2_dest_1                       42.61                NOT USED  
23       F_19                                     H_Piacenza_2_origin_20                   35.98                NOT USED  
24       F_19                                     H_Cremona_2_dest_14                      42.61                NOT USED  
25       F_19                                     HUB_1                                    33.04                NOT USED  
26       F_19                                     H_Parma_2_origin_7                       45.01                NOT USED  
27       F_19                                     F_13                                     50.49                NOT USED  
28       F_19                                     F_11                                     50.49                NOT USED  
32       F_12                                     H_Piacenza_2_origin_19                   23.05                NOT USED  
33       F_12                                     H_Parma_1_origin_9                       38.36                NOT USED  
35       F_12                                     H_Piacenza_2_origin_20                   23.05                NOT USED  
36       F_12                                     H_Piacenza_1_origin_5                    33.32                NOT USED  
37       F_12                                     H_Piacenza_1_dest_7                      33.32                NOT USED  
38       F_12                                     H_Parma_2_origin_7                       17.96                NOT USED  
39       F_12                                     F_13                                     29.22                NOT USED  
40       F_12                                     F_11                                     29.22                NOT USED  
41       F_12                                     H_Piacenza_2_origin_11                   23.05                NOT USED  
43       F_12                                     H_Parma_3_origin_8                       47.65                NOT USED  
44       F_10                                     F_16                                     50.49                NOT USED  
45       F_10                                     H_Piacenza_2_origin_19                   39.97                NOT USED  
46       F_10                                     H_Pavia_1_dest_4                         44.69                NOT USED  
47       F_10                                     H_Pavia_1_origin_17                      44.69                NOT USED  
48       F_10                                     F_18                                     50.49                NOT USED  
49       F_10                                     F_17                                     41.22                NOT USED  
50       F_10                                     H_Piacenza_2_origin_20                   39.97                NOT USED  
51       F_10                                     H_Piacenza_1_origin_5                    47.03                NOT USED  
52       F_10                                     H_Piacenza_1_dest_7                      47.03                NOT USED  
54       F_10                                     H_Piacenza_2_origin_11                   39.97                NOT USED  
55       F_10                                     H_Pavia_1_origin_15                      44.69                NOT USED  
56       F_10                                     H_Pavia_5_origin_4                       46.78                NOT USED  
57       H_Milano_3_origin_18                     H_Milano_1_dest_8                        6.10                 NOT USED  
58       H_Milano_3_origin_18                     F_31                                     48.65                NOT USED  
59       H_Milano_3_origin_18                     H_Milano_2_dest_19                       3.73                 NOT USED  
60       H_Milano_3_origin_18                     HUB_2                                    33.59                NOT USED  
61       H_Milano_3_origin_18                     F_30                                     20.38                NOT USED  
63       H_Milano_3_origin_18                     H_Milano_3_origin_2                      0.00                 NOT USED  
64       H_Milano_3_origin_18                     H_Milano_3_dest_20                       0.00                 NOT USED  
65       H_Milano_3_origin_18                     H_Milano_1_dest_10                       6.10                 NOT USED  
66       H_Milano_3_origin_18                     H_Milano_2_origin_6                      3.73                 NOT USED  
