NODES: 58
ARCS: 471

NODE
Idn                                      x               y               Type           
440      F_32                                     H_Bergamo_1_dest_6                       35.22                USED      
448      H_Cremona_1_origin_6                     F_26                                     29.32                USED      
456      H_Pavia_9_origin_1                       F_22                                     21.42                USED      
471      H_Bergamo_1_origin_2                     F_32                                     35.22                USED      
2        F_16                                     H_Pavia_1_origin_13                      7.90                 NOT USED  
3        F_16                                     H_Pavia_10_origin_14                     28.58                NOT USED  
4        F_16                                     H_Pavia_9_origin_11                      29.26                NOT USED  
5        F_16                                     H_Pavia_9_dest_3                         29.26                NOT USED  
6        F_16                                     F_22                                     50.42                NOT USED  
8        F_16                                     H_Pavia_10_dest_7                        28.58                NOT USED  
9        F_16                                     H_Pavia_5_dest_19                        4.89                 NOT USED  
11       F_16                                     F_23                                     41.22                NOT USED  
12       F_16                                     H_Pavia_5_dest_16                        4.89                 NOT USED  
13       F_16                                     H_Pavia_8_origin_19                      30.62                NOT USED  
14       F_16                                     H_Pavia_9_origin_1                       29.26                NOT USED  
15       F_12                                     H_Parma_2_dest_11                        17.96                NOT USED  
16       F_12                                     H_Parma_3_origin_16                      47.65                NOT USED  
17       F_12                                     H_Piacenza_2_origin_10                   23.05                NOT USED  
19       F_12                                     F_20                                     50.49                NOT USED  
20       F_12                                     H_Parma_3_dest_2                         47.65                NOT USED  
21       F_12                                     H_Piacenza_1_dest_13                     33.32                NOT USED  
22       F_12                                     H_Piacenza_1_dest_14                     33.32                NOT USED  
23       F_12                                     H_Piacenza_2_origin_9                    23.05                NOT USED  
24       F_12                                     H_Piacenza_1_origin_12                   33.32                NOT USED  
25       F_12                                     H_Piacenza_1_dest_8                      33.32                NOT USED  
26       F_12                                     H_Parma_3_origin_17                      47.65                NOT USED  
27       F_12                                     F_13                                     29.22                NOT USED  
28       F_12                                     F_11                                     29.22                NOT USED  
29       F_12                                     H_Piacenza_1_origin_20                   33.32                NOT USED  
30       F_12                                     H_Parma_1_dest_12                        38.36                NOT USED  
31       F_12                                     H_Piacenza_1_dest_9                      33.32                NOT USED  
32       F_10                                     F_16                                     50.49                NOT USED  
33       F_10                                     H_Pavia_1_origin_13                      44.69                NOT USED  
34       F_10                                     H_Piacenza_2_origin_10                   39.97                NOT USED  
35       F_10                                     F_18                                     50.49                NOT USED  
37       F_10                                     F_17                                     41.22                NOT USED  
39       F_10                                     H_Piacenza_2_origin_9                    39.97                NOT USED  
40       F_10                                     H_Piacenza_1_origin_12                   47.03                NOT USED  
41       F_10                                     H_Piacenza_1_dest_8                      47.03                NOT USED  
42       F_10                                     F_11                                     29.22                NOT USED  
43       F_10                                     H_Pavia_5_dest_19                        46.78                NOT USED  
44       F_10                                     H_Piacenza_1_origin_20                   47.03                NOT USED  
45       F_10                                     H_Pavia_5_dest_16                        46.78                NOT USED  
46       F_10                                     H_Piacenza_1_dest_9                      47.03                NOT USED  
47       F_31                                     H_Bergamo_2_dest_20                      41.54                NOT USED  
48       F_31                                     H_Milano_3_origin_15                     48.65                NOT USED  
49       F_31                                     H_Milano_2_dest_15                       45.23                NOT USED  
50       F_31                                     F_25                                     50.36                NOT USED  
51       F_31                                     HUB_2                                    21.41                NOT USED  
52       F_31                                     F_30                                     28.89                NOT USED  
53       F_31                                     H_Milano_3_origin_8                      48.65                NOT USED  
54       F_31                                     H_Milano_2_dest_1                        45.23                NOT USED  
55       F_31                                     H_Milano_2_dest_5                        45.23                NOT USED  
58       F_31                                     H_Bergamo_1_dest_6                       41.41                NOT USED  
59       F_31                                     H_Milano_1_origin_18                     45.24                NOT USED  
60       F_31                                     H_Bergamo_1_origin_3                     41.41                NOT USED  
63       F_31                                     F_32                                     28.89                NOT USED  
64       F_31                                     H_Milano_3_dest_18                       48.65                NOT USED  
65       F_31                                     H_Bergamo_1_origin_2                     41.41                NOT USED  
66       H_Milano_3_origin_15                     F_31                                     48.65                NOT USED  
68       H_Milano_3_origin_15                     HUB_2                                    33.59                NOT USED  
