NODES: 60
ARCS: 612

NODE
Idn                                      x               y               Type           
551      H_Cremona_2_origin_8                     F_24                                     46.96                USED      
580      H_Pavia_5_origin_15                      H_Pavia_1_dest_15                        8.42                 USED      
588      H_Cremona_1_origin_7                     F_26                                     29.32                USED      
596      H_Pavia_1_origin_4                       H_Pavia_5_dest_4                         8.42                 USED      
1        F_16                                     F_10                                     50.49                NOT USED  
2        F_16                                     H_Pavia_1_origin_3                       7.90                 NOT USED  
4        F_16                                     F_9                                      41.22                NOT USED  
5        F_16                                     H_Pavia_10_origin_12                     28.58                NOT USED  
6        F_16                                     H_Pavia_5_dest_9                         4.89                 NOT USED  
7        F_16                                     H_Pavia_5_dest_4                         4.89                 NOT USED  
8        F_16                                     H_Pavia_1_origin_6                       7.90                 NOT USED  
9        F_16                                     H_Pavia_9_origin_19                      29.26                NOT USED  
10       F_16                                     H_Pavia_10_dest_16                       28.58                NOT USED  
11       F_16                                     H_Pavia_1_dest_13                        7.90                 NOT USED  
13       F_16                                     H_Pavia_8_origin_2                       30.62                NOT USED  
14       F_16                                     H_Pavia_5_origin_13                      4.89                 NOT USED  
15       F_16                                     H_Pavia_8_origin_20                      30.62                NOT USED  
16       F_16                                     H_Pavia_1_dest_5                         7.90                 NOT USED  
17       F_16                                     H_Pavia_10_origin_11                     28.58                NOT USED  
18       F_16                                     H_Pavia_9_origin_10                      29.26                NOT USED  
19       F_16                                     H_Pavia_1_dest_2                         7.90                 NOT USED  
20       F_16                                     F_23                                     41.22                NOT USED  
21       F_16                                     H_Pavia_5_origin_15                      4.89                 NOT USED  
22       F_16                                     H_Pavia_1_dest_15                        7.90                 NOT USED  
23       F_16                                     H_Pavia_1_origin_4                       7.90                 NOT USED  
24       H_Bergamo_2_origin_1                     H_Bergamo_1_origin_16                    2.64                 NOT USED  
25       H_Bergamo_2_origin_1                     F_31                                     41.54                NOT USED  
26       H_Bergamo_2_origin_1                     H_Bergamo_4_dest_6                       30.63                NOT USED  
27       H_Bergamo_2_origin_1                     H_Bergamo_1_origin_18                    2.64                 NOT USED  
28       H_Bergamo_2_origin_1                     H_Bergamo_4_origin_9                     30.63                NOT USED  
29       H_Bergamo_2_origin_1                     H_Bergamo_4_dest_7                       30.63                NOT USED  
30       H_Bergamo_2_origin_1                     H_Bergamo_3_dest_14                      18.48                NOT USED  
31       H_Bergamo_2_origin_1                     F_38                                     21.03                NOT USED  
32       H_Bergamo_2_origin_1                     H_Bergamo_1_origin_17                    2.64                 NOT USED  
34       F_10                                     F_16                                     50.49                NOT USED  
35       F_10                                     H_Pavia_1_origin_3                       44.69                NOT USED  
36       F_10                                     F_9                                      29.22                NOT USED  
37       F_10                                     H_Pavia_5_dest_9                         46.78                NOT USED  
38       F_10                                     H_Pavia_5_dest_4                         46.78                NOT USED  
39       F_10                                     H_Pavia_1_origin_6                       44.69                NOT USED  
40       F_10                                     F_18                                     50.49                NOT USED  
41       F_10                                     H_Pavia_1_dest_13                        44.69                NOT USED  
42       F_10                                     F_17                                     41.22                NOT USED  
44       F_10                                     H_Pavia_5_origin_13                      46.78                NOT USED  
46       F_10                                     HUB_3                                    19.37                NOT USED  
47       F_10                                     F_11                                     29.22                NOT USED  
48       F_10                                     H_Pavia_1_dest_2                         44.69                NOT USED  
49       F_10                                     H_Piacenza_2_dest_11                     39.97                NOT USED  
50       F_10                                     H_Pavia_5_origin_15                      46.78                NOT USED  
51       F_10                                     H_Pavia_1_dest_15                        44.69                NOT USED  
52       F_10                                     H_Pavia_1_origin_4                       44.69                NOT USED  
53       F_10                                     H_Piacenza_1_dest_18                     47.03                NOT USED  
54       F_10                                     H_Piacenza_2_dest_20                     39.97                NOT USED  
55       F_12                                     F_18                                     50.49                NOT USED  
56       F_12                                     H_Parma_1_origin_5                       38.36                NOT USED  
57       F_12                                     F_20                                     50.49                NOT USED  
59       F_12                                     H_Piacenza_1_dest_3                      33.32                NOT USED  
60       F_12                                     F_13                                     29.22                NOT USED  
62       F_12                                     H_Piacenza_2_dest_11                     23.05                NOT USED  
63       F_12                                     H_Parma_3_dest_17                        47.65                NOT USED  
64       F_12                                     H_Piacenza_1_dest_18                     33.32                NOT USED  
65       F_12                                     H_Piacenza_2_dest_20                     23.05                NOT USED  
66       H_Pavia_1_origin_3                       F_16                                     7.90                 NOT USED  
68       H_Pavia_1_origin_3                       F_9                                      33.34                NOT USED  
69       H_Pavia_1_origin_3                       H_Pavia_10_origin_12                     34.45                NOT USED  
70       H_Pavia_1_origin_3                       H_Pavia_5_dest_9                         8.42                 NOT USED  
71       H_Pavia_1_origin_3                       H_Pavia_5_dest_4                         8.42                 NOT USED  
72       H_Pavia_1_origin_3                       H_Pavia_1_origin_6                       0.00                 NOT USED  
73       H_Pavia_1_origin_3                       H_Pavia_9_origin_19                      35.34                NOT USED  
74       H_Pavia_1_origin_3                       H_Pavia_10_dest_16                       34.45                NOT USED  
75       H_Pavia_1_origin_3                       H_Pavia_1_dest_13                        0.00                 NOT USED  
76       H_Pavia_1_origin_3                       F_17                                     30.74                NOT USED  
77       H_Pavia_1_origin_3                       H_Pavia_8_origin_2                       36.62                NOT USED  
78       H_Pavia_1_origin_3                       H_Pavia_5_origin_13                      8.42                 NOT USED  
79       H_Pavia_1_origin_3                       H_Pavia_8_origin_20                      36.62                NOT USED  
80       H_Pavia_1_origin_3                       H_Pavia_1_dest_5                         0.00                 NOT USED  
81       H_Pavia_1_origin_3                       H_Pavia_10_origin_11                     34.45                NOT USED  
82       H_Pavia_1_origin_3                       HUB_3                                    46.64                NOT USED  
83       H_Pavia_1_origin_3                       H_Pavia_9_origin_10                      35.34                NOT USED  
84       H_Pavia_1_origin_3                       H_Pavia_1_dest_2                         0.00                 NOT USED  
85       H_Pavia_1_origin_3                       F_23                                     49.10                NOT USED  
86       H_Pavia_1_origin_3                       H_Pavia_5_origin_15                      8.42                 NOT USED  
87       H_Pavia_1_origin_3                       H_Pavia_1_dest_15                        0.00                 NOT USED  
88       H_Pavia_1_origin_3                       H_Pavia_1_origin_4                       0.00                 NOT USED  
89       H_Bergamo_1_origin_16                    H_Bergamo_2_origin_1                     2.64                 NOT USED  
91       H_Bergamo_1_origin_16                    H_Bergamo_4_dest_6                       28.06                NOT USED  
92       H_Bergamo_1_origin_16                    H_Bergamo_1_origin_18                    0.00                 NOT USED  
93       H_Bergamo_1_origin_16                    H_Bergamo_4_origin_9                     28.06                NOT USED  
94       H_Bergamo_1_origin_16                    H_Bergamo_4_dest_7                       28.06                NOT USED  
95       H_Bergamo_1_origin_16                    F_33                                     49.29                NOT USED  
96       H_Bergamo_1_origin_16                    H_Bergamo_3_dest_14                      20.08                NOT USED  
97       H_Bergamo_1_origin_16                    F_38                                     23.52                NOT USED  
98       H_Bergamo_1_origin_16                    H_Bergamo_1_origin_17                    0.00                 NOT USED  
99       H_Bergamo_1_origin_16                    F_32                                     35.22                NOT USED  
100      F_31                                     H_Bergamo_2_origin_1                     41.54                NOT USED  
102      F_31                                     H_Milano_3_dest_8                        48.65                NOT USED  
