NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
467      H_Milano_3_origin_11                     F_30                                     20.38                USED      
482      F_32                                     F_26                                     50.36                USED      
483      F_32                                     F_39                                     41.22                USED      
489      H_Pavia_10_origin_15                     F_16                                     28.58                USED      
502      H_Pavia_5_origin_9                       F_10                                     46.78                USED      
517      H_Pavia_9_origin_20                      F_24                                     51.39                USED      
1        H_Milano_2_origin_10                     F_31                                     45.23                NOT USED  
2        H_Milano_2_origin_10                     HUB_2                                    29.86                NOT USED  
3        H_Milano_2_origin_10                     H_Milano_2_dest_14                       0.00                 NOT USED  
4        H_Milano_2_origin_10                     F_30                                     17.39                NOT USED  
5        H_Milano_2_origin_10                     H_Milano_2_dest_18                       0.00                 NOT USED  
6        H_Milano_2_origin_10                     H_Milano_2_dest_12                       0.00                 NOT USED  
8        H_Milano_2_origin_10                     H_Milano_1_origin_18                     6.31                 NOT USED  
9        H_Milano_2_origin_10                     F_23                                     37.28                NOT USED  
10       H_Milano_2_origin_10                     H_Milano_3_origin_6                      3.73                 NOT USED  
11       H_Milano_2_origin_10                     H_Milano_3_origin_11                     3.73                 NOT USED  
12       F_16                                     F_10                                     50.49                NOT USED  
13       F_16                                     F_24                                     50.42                NOT USED  
14       F_16                                     F_9                                      41.22                NOT USED  
15       F_16                                     H_Pavia_10_origin_12                     28.58                NOT USED  
16       F_16                                     H_Pavia_10_dest_4                        28.58                NOT USED  
17       F_16                                     H_Pavia_1_origin_8                       7.90                 NOT USED  
18       F_16                                     H_Pavia_9_origin_13                      29.26                NOT USED  
19       F_16                                     H_Pavia_10_dest_6                        28.58                NOT USED  
20       F_16                                     H_Pavia_8_dest_3                         30.62                NOT USED  
21       F_16                                     F_22                                     50.42                NOT USED  
23       F_16                                     H_Pavia_8_dest_10                        30.62                NOT USED  
24       F_16                                     F_23                                     41.22                NOT USED  
25       F_16                                     H_Pavia_10_origin_15                     28.58                NOT USED  
26       F_16                                     H_Pavia_5_origin_9                       4.89                 NOT USED  
27       F_16                                     H_Pavia_9_origin_20                      29.26                NOT USED  
29       F_19                                     H_Parma_2_dest_15                        45.01                NOT USED  
30       F_19                                     F_25                                     50.42                NOT USED  
31       F_19                                     H_Cremona_2_dest_20                      42.61                NOT USED  
32       F_19                                     H_Parma_2_origin_16                      45.01                NOT USED  
33       F_19                                     F_18                                     29.11                NOT USED  
34       F_19                                     H_Cremona_1_dest_2                       16.94                NOT USED  
35       F_19                                     F_26                                     41.22                NOT USED  
36       F_19                                     H_Piacenza_2_dest_5                      35.98                NOT USED  
37       F_19                                     H_Cremona_2_origin_5                     42.61                NOT USED  
38       F_19                                     F_11                                     50.49                NOT USED  
39       F_19                                     H_Cremona_2_origin_4                     42.61                NOT USED  
41       F_19                                     H_Cremona_1_dest_7                       16.94                NOT USED  
42       F_19                                     H_Cremona_2_dest_8                       42.61                NOT USED  
43       H_Bergamo_2_origin_7                     H_Bergamo_2_dest_1                       0.00                 NOT USED  
44       H_Bergamo_2_origin_7                     F_31                                     41.54                NOT USED  
45       H_Bergamo_2_origin_7                     H_Bergamo_3_dest_17                      18.48                NOT USED  
46       H_Bergamo_2_origin_7                     H_Bergamo_2_origin_19                    0.00                 NOT USED  
47       H_Bergamo_2_origin_7                     H_Bergamo_3_dest_11                      18.48                NOT USED  
48       H_Bergamo_2_origin_7                     F_39                                     9.78                 NOT USED  
49       H_Bergamo_2_origin_7                     H_Bergamo_3_origin_2                     18.48                NOT USED  
50       H_Bergamo_2_origin_7                     H_Bergamo_3_origin_1                     18.48                NOT USED  
51       H_Bergamo_2_origin_7                     F_38                                     21.03                NOT USED  
52       H_Bergamo_2_origin_7                     H_Bergamo_1_origin_3                     2.64                 NOT USED  
54       F_10                                     F_16                                     50.49                NOT USED  
55       F_10                                     F_9                                      29.22                NOT USED  
56       F_10                                     H_Pavia_1_origin_8                       44.69                NOT USED  
57       F_10                                     F_18                                     50.49                NOT USED  
58       F_10                                     F_17                                     41.22                NOT USED  
59       F_10                                     H_Piacenza_2_dest_5                      39.97                NOT USED  
60       F_10                                     HUB_3                                    19.37                NOT USED  
61       F_10                                     F_11                                     29.22                NOT USED  
63       F_10                                     H_Pavia_5_origin_9                       46.78                NOT USED  
65       F_12                                     F_19                                     41.22                NOT USED  
66       F_12                                     H_Parma_2_dest_15                        17.96                NOT USED  
68       F_12                                     H_Parma_2_origin_16                      17.96                NOT USED  
72       F_12                                     H_Piacenza_2_dest_5                      23.05                NOT USED  
73       F_12                                     F_11                                     29.22                NOT USED  
74       F_12                                     H_Piacenza_1_origin_17                   33.32                NOT USED  
75       F_12                                     H_Piacenza_1_dest_9                      33.32                NOT USED  
76       F_31                                     H_Milano_2_origin_10                     45.23                NOT USED  
77       F_31                                     H_Bergamo_2_origin_7                     41.54                NOT USED  
78       F_31                                     H_Bergamo_2_dest_1                       41.54                NOT USED  
79       F_31                                     F_25                                     50.36                NOT USED  
80       F_31                                     F_24                                     41.22                NOT USED  
81       F_31                                     HUB_2                                    21.41                NOT USED  
82       F_31                                     H_Milano_2_dest_14                       45.23                NOT USED  
83       F_31                                     F_30                                     28.89                NOT USED  
85       F_31                                     H_Milano_2_dest_18                       45.23                NOT USED  
86       F_31                                     H_Milano_2_dest_12                       45.23                NOT USED  
87       F_31                                     F_39                                     50.30                NOT USED  
88       F_31                                     H_Milano_1_origin_18                     45.24                NOT USED  
90       F_31                                     H_Milano_3_origin_6                      48.65                NOT USED  
93       F_31                                     H_Milano_3_origin_11                     48.65                NOT USED  
94       F_31                                     F_32                                     28.89                NOT USED  
95       F_25                                     F_19                                     50.42                NOT USED  
96       F_25                                     F_31                                     50.36                NOT USED  
97       F_25                                     F_24                                     29.00                NOT USED  
98       F_25                                     H_Cremona_2_dest_20                      17.96                NOT USED  
99       F_25                                     F_18                                     41.22                NOT USED  
100      F_25                                     H_Cremona_1_dest_2                       47.78                NOT USED  
101      F_25                                     F_26                                     29.00                NOT USED  
102      F_25                                     F_17                                     50.42                NOT USED  
103      F_25                                     H_Cremona_2_origin_5                     17.96                NOT USED  
104      F_25                                     H_Cremona_2_origin_4                     17.96                NOT USED  
105      F_25                                     H_Cremona_1_dest_16                      47.78                NOT USED  
107      F_25                                     H_Cremona_1_dest_7                       47.78                NOT USED  
109      F_24                                     F_16                                     50.42                NOT USED  
110      F_24                                     F_31                                     41.22                NOT USED  
111      F_24                                     F_25                                     29.00                NOT USED  
113      F_24                                     H_Pavia_9_origin_13                      51.39                NOT USED  
114      F_24                                     HUB_2                                    30.90                NOT USED  
115      F_24                                     F_18                                     50.42                NOT USED  
116      F_24                                     F_30                                     50.36                NOT USED  
117      F_24                                     F_17                                     41.22                NOT USED  
118      F_24                                     H_Cremona_2_origin_5                     46.96                NOT USED  
119      F_24                                     H_Cremona_2_origin_4                     46.96                NOT USED  
121      F_24                                     F_32                                     50.36                NOT USED  
122      F_24                                     H_Pavia_5_origin_9                       49.03                NOT USED  
123      F_24                                     H_Cremona_2_dest_8                       46.96                NOT USED  
124      F_24                                     H_Pavia_9_origin_20                      51.39                NOT USED  
125      F_9                                      F_16                                     41.22                NOT USED  
126      F_9                                      F_10                                     29.22                NOT USED  
127      F_9                                      H_Pavia_1_origin_8                       33.34                NOT USED  
128      F_9                                      F_17                                     50.49                NOT USED  
129      F_9                                      HUB_3                                    17.44                NOT USED  
131      H_Pavia_10_origin_12                     F_16                                     28.58                NOT USED  
132      H_Pavia_10_origin_12                     H_Pavia_10_dest_4                        0.00                 NOT USED  
133      H_Pavia_10_origin_12                     H_Pavia_1_origin_8                       34.45                NOT USED  
134      H_Pavia_10_origin_12                     H_Pavia_9_origin_13                      1.55                 NOT USED  
135      H_Pavia_10_origin_12                     H_Pavia_10_dest_6                        0.00                 NOT USED  
136      H_Pavia_10_origin_12                     H_Pavia_8_dest_3                         2.26                 NOT USED  
138      H_Pavia_10_origin_12                     H_Pavia_8_dest_10                        2.26                 NOT USED  
139      H_Pavia_10_origin_12                     F_23                                     28.04                NOT USED  
140      H_Pavia_10_origin_12                     H_Pavia_10_origin_15                     0.00                 NOT USED  
141      H_Pavia_10_origin_12                     H_Pavia_5_origin_9                       32.85                NOT USED  
142      H_Pavia_10_origin_12                     H_Pavia_9_origin_20                      1.55                 NOT USED  
143      H_Pavia_1_origin_8                       F_16                                     7.90                 NOT USED  
144      H_Pavia_1_origin_8                       F_10                                     44.69                NOT USED  
145      H_Pavia_1_origin_8                       F_9                                      33.34                NOT USED  
146      H_Pavia_1_origin_8                       H_Pavia_10_origin_12                     34.45                NOT USED  
147      H_Pavia_1_origin_8                       H_Pavia_10_dest_4                        34.45                NOT USED  
148      H_Pavia_1_origin_8                       H_Pavia_9_origin_13                      35.34                NOT USED  
149      H_Pavia_1_origin_8                       H_Pavia_10_dest_6                        34.45                NOT USED  
150      H_Pavia_1_origin_8                       H_Pavia_8_dest_3                         36.62                NOT USED  
152      H_Pavia_1_origin_8                       HUB_3                                    46.64                NOT USED  
153      H_Pavia_1_origin_8                       H_Pavia_8_dest_10                        36.62                NOT USED  
154      H_Pavia_1_origin_8                       F_23                                     49.10                NOT USED  
155      H_Pavia_1_origin_8                       H_Pavia_10_origin_15                     34.45                NOT USED  
156      H_Pavia_1_origin_8                       H_Pavia_5_origin_9                       8.42                 NOT USED  
157      H_Pavia_1_origin_8                       H_Pavia_9_origin_20                      35.34                NOT USED  
159      H_Parma_2_origin_16                      F_12                                     17.96                NOT USED  
160      H_Parma_2_origin_16                      H_Parma_2_dest_15                        0.00                 NOT USED  
161      H_Parma_2_origin_16                      H_Parma_3_dest_13                        34.21                NOT USED  
162      H_Parma_2_origin_16                      H_Parma_1_origin_14                      31.34                NOT USED  
163      H_Parma_2_origin_16                      H_Parma_1_dest_19                        31.34                NOT USED  
164      H_Parma_2_origin_16                      H_Piacenza_2_dest_5                      39.70                NOT USED  
165      H_Parma_2_origin_16                      F_11                                     47.18                NOT USED  
166      H_Parma_2_origin_16                      H_Piacenza_1_origin_17                   46.29                NOT USED  
167      H_Parma_2_origin_16                      H_Piacenza_1_dest_9                      46.29                NOT USED  
169      H_Pavia_9_origin_13                      F_24                                     51.39                NOT USED  
170      H_Pavia_9_origin_13                      H_Pavia_10_origin_12                     1.55                 NOT USED  
171      H_Pavia_9_origin_13                      H_Pavia_10_dest_4                        1.55                 NOT USED  
172      H_Pavia_9_origin_13                      H_Pavia_1_origin_8                       35.34                NOT USED  
173      H_Pavia_9_origin_13                      H_Pavia_10_dest_6                        1.55                 NOT USED  
174      H_Pavia_9_origin_13                      H_Pavia_8_dest_3                         1.44                 NOT USED  
175      H_Pavia_9_origin_13                      F_22                                     21.42                NOT USED  
176      H_Pavia_9_origin_13                      H_Pavia_8_dest_10                        1.44                 NOT USED  
177      H_Pavia_9_origin_13                      F_23                                     26.60                NOT USED  
178      H_Pavia_9_origin_13                      H_Pavia_10_origin_15                     1.55                 NOT USED  
179      H_Pavia_9_origin_13                      H_Pavia_5_origin_9                       33.42                NOT USED  
180      H_Pavia_9_origin_13                      H_Pavia_9_origin_20                      0.00                 NOT USED  
181      HUB_2                                    H_Milano_2_origin_10                     29.86                NOT USED  
182      HUB_2                                    H_Bergamo_2_origin_7                     62.28                NOT USED  
184      HUB_2                                    F_24                                     30.90                NOT USED  
185      HUB_2                                    H_Pavia_10_origin_12                     57.13                NOT USED  
186      HUB_2                                    H_Pavia_1_origin_8                       76.98                NOT USED  
187      HUB_2                                    H_Parma_2_origin_16                      142.57               NOT USED  
