NODES: 40
ARCS: 267

NODE
Idn                                      x               y               Type           
113      HUB_2                                    H_Milano_3_dest_1                        33.59                NOT USED  
114      F_18                                     F_19                                     29.11                NOT USED  
115      F_18                                     F_12                                     50.49                NOT USED  
117      F_18                                     F_25                                     41.22                NOT USED  
118      F_18                                     H_Cremona_2_origin_1                     44.92                NOT USED  
119      F_18                                     F_26                                     50.42                NOT USED  
121      F_18                                     H_Cremona_2_dest_7                       44.92                NOT USED  
124      H_Parma_1_origin_5                       H_Parma_2_dest_2                         31.34                NOT USED  
125      H_Parma_1_origin_5                       H_Parma_3_origin_6                       17.57                NOT USED  
126      H_Parma_1_origin_5                       H_Piacenza_1_dest_3                      42.59                NOT USED  
127      H_Parma_1_origin_5                       H_Piacenza_1_dest_6                      42.59                NOT USED  
128      H_Parma_1_origin_5                       F_5                                      24.69                NOT USED  
129      H_Parma_1_origin_5                       H_Piacenza_1_dest_8                      42.59                NOT USED  
130      H_Parma_1_origin_5                       F_13                                     31.82                NOT USED  
131      H_Parma_1_origin_5                       H_Parma_1_origin_10                      0.00                 NOT USED  
132      F_30                                     H_Milano_3_origin_9                      20.38                NOT USED  
133      F_30                                     F_31                                     28.89                NOT USED  
134      F_30                                     F_24                                     50.36                NOT USED  
136      F_30                                     HUB_2                                    19.71                NOT USED  
137      F_30                                     H_Milano_2_origin_4                      17.39                NOT USED  
138      F_30                                     F_23                                     41.22                NOT USED  
140      F_30                                     H_Milano_3_dest_1                        20.38                NOT USED  
141      F_33                                     F_25                                     50.36                NOT USED  
142      F_33                                     H_Cremona_2_origin_1                     42.72                NOT USED  
144      F_33                                     F_39                                     50.30                NOT USED  
145      F_33                                     H_Cremona_2_dest_7                       42.72                NOT USED  
146      F_33                                     F_32                                     28.89                NOT USED  
148      F_26                                     F_25                                     29.00                NOT USED  
149      F_26                                     H_Cremona_2_origin_1                     11.04                NOT USED  
150      F_26                                     F_18                                     50.42                NOT USED  
151      F_26                                     F_33                                     41.22                NOT USED  
152      F_26                                     H_Cremona_2_dest_7                       11.04                NOT USED  
153      F_26                                     HUB_1                                    46.36                NOT USED  
154      F_26                                     F_32                                     50.36                NOT USED  
156      F_17                                     F_24                                     41.22                NOT USED  
157      F_17                                     F_25                                     50.42                NOT USED  
158      F_17                                     F_18                                     29.11                NOT USED  
159      F_17                                     F_11                                     50.49                NOT USED  
160      F_17                                     F_23                                     50.42                NOT USED  
161      F_39                                     H_Bergamo_3_origin_3                     15.80                NOT USED  
162      F_39                                     F_31                                     50.30                NOT USED  
163      F_39                                     H_Bergamo_3_dest_9                       15.80                NOT USED  
164      F_39                                     H_Bergamo_3_dest_4                       15.80                NOT USED  
165      F_39                                     H_Bergamo_2_origin_8                     9.78                 NOT USED  
167      F_39                                     H_Bergamo_3_origin_2                     15.80                NOT USED  
168      F_39                                     F_38                                     28.77                NOT USED  
170      H_Pavia_8_origin_7                       F_16                                     30.62                NOT USED  
171      H_Pavia_8_origin_7                       H_Pavia_8_dest_10                        0.00                 NOT USED  
173      H_Bergamo_3_origin_2                     H_Bergamo_3_origin_3                     0.00                 NOT USED  
174      H_Bergamo_3_origin_2                     H_Bergamo_3_dest_9                       0.00                 NOT USED  
175      H_Bergamo_3_origin_2                     H_Bergamo_3_dest_4                       0.00                 NOT USED  
176      H_Bergamo_3_origin_2                     H_Bergamo_2_origin_8                     18.48                NOT USED  
178      H_Bergamo_3_origin_2                     F_38                                     24.44                NOT USED  
179      H_Milano_2_origin_4                      H_Milano_3_origin_9                      3.73                 NOT USED  
180      H_Milano_2_origin_4                      F_31                                     45.23                NOT USED  
181      H_Milano_2_origin_4                      H_Milano_1_dest_5                        6.31                 NOT USED  
182      H_Milano_2_origin_4                      HUB_2                                    29.86                NOT USED  
184      H_Milano_2_origin_4                      F_23                                     37.28                NOT USED  
185      H_Milano_2_origin_4                      H_Milano_3_dest_1                        3.73                 NOT USED  
186      HUB_1                                    F_19                                     33.04                NOT USED  
187      HUB_1                                    H_Milano_3_origin_9                      154.29               NOT USED  
188      HUB_1                                    H_Bergamo_3_origin_3                     146.69               NOT USED  
189      HUB_1                                    H_Bergamo_2_origin_8                     130.73               NOT USED  
190      HUB_1                                    H_Parma_2_dest_2                         51.05                NOT USED  
191      HUB_1                                    H_Parma_3_origin_6                       75.98                NOT USED  
192      HUB_1                                    H_Cremona_2_origin_1                     54.56                NOT USED  
193      HUB_1                                    H_Parma_1_origin_5                       80.63                NOT USED  
194      HUB_1                                    F_26                                     46.36                NOT USED  
195      HUB_1                                    H_Pavia_8_origin_7                       140.20               NOT USED  
196      HUB_1                                    H_Bergamo_3_origin_2                     146.69               NOT USED  
197      HUB_1                                    H_Milano_2_origin_4                      150.63               NOT USED  
199      HUB_1                                    H_Parma_1_origin_10                      80.63                NOT USED  
200      F_5                                      F_12                                     41.22                NOT USED  
201      F_5                                      H_Parma_2_dest_2                         44.90                NOT USED  
202      F_5                                      H_Parma_3_origin_6                       42.12                NOT USED  
203      F_5                                      H_Parma_1_origin_5                       24.69                NOT USED  
204      F_5                                      H_Piacenza_1_dest_3                      24.56                NOT USED  
206      F_5                                      H_Piacenza_1_dest_8                      24.56                NOT USED  
207      F_5                                      F_13                                     50.55                NOT USED  
208      F_5                                      F_11                                     50.55                NOT USED  
209      F_5                                      H_Parma_1_origin_10                      24.69                NOT USED  
210      F_13                                     F_19                                     50.49                NOT USED  
211      F_13                                     F_12                                     29.22                NOT USED  
212      F_13                                     H_Parma_2_dest_2                         11.26                NOT USED  
213      F_13                                     H_Parma_3_origin_6                       28.59                NOT USED  
215      F_13                                     HUB_1                                    49.04                NOT USED  
216      F_13                                     F_5                                      50.55                NOT USED  
217      F_13                                     H_Parma_1_origin_10                      31.82                NOT USED  
218      F_11                                     F_19                                     50.49                NOT USED  
219      F_11                                     F_12                                     29.22                NOT USED  
220      F_11                                     H_Parma_2_dest_2                         47.18                NOT USED  
221      F_11                                     F_18                                     41.22                NOT USED  
222      F_11                                     F_17                                     50.49                NOT USED  
224      F_11                                     H_Piacenza_1_dest_6                      28.38                NOT USED  
225      F_11                                     F_5                                      50.55                NOT USED  
227      F_23                                     F_16                                     41.22                NOT USED  
228      F_23                                     H_Milano_3_origin_9                      39.77                NOT USED  
229      F_23                                     F_31                                     50.36                NOT USED  
231      F_23                                     H_Milano_1_dest_5                        43.28                NOT USED  
232      F_23                                     HUB_2                                    29.74                NOT USED  
233      F_23                                     F_30                                     41.22                NOT USED  
234      F_23                                     F_17                                     50.42                NOT USED  
235      F_23                                     H_Pavia_8_origin_7                       26.99                NOT USED  
236      F_23                                     H_Milano_2_origin_4                      37.28                NOT USED  
237      F_23                                     H_Pavia_8_dest_10                        26.99                NOT USED  
240      F_38                                     F_31                                     41.22                NOT USED  
243      F_38                                     H_Bergamo_2_origin_8                     21.03                NOT USED  
244      F_38                                     F_30                                     50.30                NOT USED  
245      F_38                                     F_39                                     28.77                NOT USED  
247      F_38                                     F_32                                     50.30                NOT USED  
248      F_32                                     F_31                                     28.89                NOT USED  
249      F_32                                     H_Bergamo_2_origin_8                     37.11                NOT USED  
250      F_32                                     F_24                                     50.36                NOT USED  
252      F_32                                     H_Cremona_2_origin_1                     45.00                NOT USED  
253      F_32                                     HUB_2                                    46.89                NOT USED  
254      F_32                                     F_33                                     28.89                NOT USED  
255      F_32                                     F_26                                     50.36                NOT USED  
256      F_32                                     F_39                                     41.22                NOT USED  
257      F_32                                     H_Cremona_2_dest_7                       45.00                NOT USED  
258      F_32                                     F_38                                     50.30                NOT USED  
260      H_Parma_1_origin_10                      H_Parma_2_dest_2                         31.34                NOT USED  
261      H_Parma_1_origin_10                      H_Parma_3_origin_6                       17.57                NOT USED  
262      H_Parma_1_origin_10                      H_Parma_1_origin_5                       0.00                 NOT USED  
263      H_Parma_1_origin_10                      H_Piacenza_1_dest_3                      42.59                NOT USED  
264      H_Parma_1_origin_10                      H_Piacenza_1_dest_6                      42.59                NOT USED  
