NODES: 49
ARCS: 370

NODE
Idn                                      x               y               Type           
6        F_16                                     F_22                                     50.42                NOT USED  
7        F_16                                     H_Pavia_1_dest_13                        7.90                 NOT USED  
9        F_16                                     H_Pavia_1_dest_2                         7.90                 NOT USED  
10       F_16                                     F_23                                     41.22                NOT USED  
11       F_16                                     H_Pavia_1_origin_4                       7.90                 NOT USED  
12       F_16                                     H_Pavia_9_origin_1                       29.26                NOT USED  
14       F_19                                     H_Cremona_2_origin_15                    42.61                NOT USED  
15       F_19                                     F_25                                     50.42                NOT USED  
16       F_19                                     F_18                                     29.11                NOT USED  
17       F_19                                     F_26                                     41.22                NOT USED  
18       F_19                                     H_Cremona_1_origin_2                     16.94                NOT USED  
19       F_19                                     H_Parma_2_dest_1                         45.01                NOT USED  
21       F_19                                     H_Cremona_2_dest_14                      42.61                NOT USED  
22       F_19                                     HUB_1                                    33.04                NOT USED  
23       F_19                                     F_13                                     50.49                NOT USED  
24       F_19                                     F_11                                     50.49                NOT USED  
25       F_12                                     F_19                                     41.22                NOT USED  
27       F_12                                     H_Parma_3_origin_8                       47.65                NOT USED  
29       F_12                                     H_Parma_2_dest_1                         17.96                NOT USED  
30       F_12                                     H_Piacenza_2_origin_9                    23.05                NOT USED  
31       F_12                                     H_Piacenza_1_origin_7                    33.32                NOT USED  
32       F_12                                     H_Piacenza_1_origin_14                   33.32                NOT USED  
33       F_12                                     F_13                                     29.22                NOT USED  
34       F_12                                     F_11                                     29.22                NOT USED  
35       H_Bergamo_3_origin_3                     H_Bergamo_3_dest_5                       0.00                 NOT USED  
36       H_Bergamo_3_origin_3                     H_Bergamo_3_dest_9                       0.00                 NOT USED  
37       H_Bergamo_3_origin_3                     H_Bergamo_2_origin_5                     18.48                NOT USED  
39       H_Bergamo_3_origin_3                     H_Bergamo_2_dest_15                      18.48                NOT USED  
40       H_Bergamo_3_origin_3                     H_Bergamo_3_origin_6                     0.00                 NOT USED  
41       H_Bergamo_3_origin_3                     H_Bergamo_1_dest_6                       20.08                NOT USED  
42       H_Bergamo_3_origin_3                     H_Bergamo_1_origin_12                    20.08                NOT USED  
43       H_Cremona_2_origin_15                    F_19                                     42.61                NOT USED  
44       H_Cremona_2_origin_15                    F_25                                     17.96                NOT USED  
45       H_Cremona_2_origin_15                    F_24                                     46.96                NOT USED  
46       H_Cremona_2_origin_15                    F_18                                     44.92                NOT USED  
47       H_Cremona_2_origin_15                    F_33                                     42.72                NOT USED  
48       H_Cremona_2_origin_15                    F_26                                     11.04                NOT USED  
49       H_Cremona_2_origin_15                    H_Cremona_1_origin_2                     34.63                NOT USED  
50       H_Cremona_2_origin_15                    H_Cremona_2_dest_14                      0.00                 NOT USED  
52       H_Pavia_5_origin_10                      F_16                                     4.89                 NOT USED  
53       H_Pavia_5_origin_10                      F_24                                     49.03                NOT USED  
54       H_Pavia_5_origin_10                      H_Pavia_5_dest_4                         0.00                 NOT USED  
55       H_Pavia_5_origin_10                      H_Pavia_8_origin_11                      34.82                NOT USED  
57       H_Pavia_5_origin_10                      H_Pavia_1_dest_13                        8.42                 NOT USED  
58       H_Pavia_5_origin_10                      F_17                                     24.44                NOT USED  
59       H_Pavia_5_origin_10                      H_Pavia_1_dest_2                         8.42                 NOT USED  
60       H_Pavia_5_origin_10                      F_23                                     42.81                NOT USED  
61       H_Pavia_5_origin_10                      H_Pavia_1_origin_4                       8.42                 NOT USED  
62       H_Pavia_5_origin_10                      H_Pavia_9_origin_1                       33.42                NOT USED  
64       H_Parma_3_origin_8                       H_Parma_1_dest_3                         17.57                NOT USED  
65       H_Parma_3_origin_8                       H_Parma_2_dest_1                         34.21                NOT USED  
66       H_Parma_3_origin_8                       F_13                                     28.59                NOT USED  
67       F_31                                     F_25                                     50.36                NOT USED  
68       F_31                                     F_24                                     41.22                NOT USED  
69       F_31                                     H_Bergamo_2_origin_5                     41.54                NOT USED  
70       F_31                                     HUB_2                                    21.41                NOT USED  
71       F_31                                     F_30                                     28.89                NOT USED  
73       F_31                                     H_Milano_3_origin_13                     48.65                NOT USED  
74       F_31                                     F_39                                     50.30                NOT USED  
75       F_31                                     H_Bergamo_2_dest_15                      41.54                NOT USED  
76       F_31                                     H_Bergamo_1_dest_6                       41.41                NOT USED  
77       F_31                                     F_23                                     50.36                NOT USED  
78       F_31                                     H_Milano_1_dest_7                        45.24                NOT USED  
80       F_31                                     F_32                                     28.89                NOT USED  
81       F_31                                     H_Milano_3_dest_11                       48.65                NOT USED  
82       F_31                                     H_Milano_1_dest_8                        45.24                NOT USED  
83       F_25                                     F_19                                     50.42                NOT USED  
84       F_25                                     H_Cremona_2_origin_15                    17.96                NOT USED  
85       F_25                                     F_31                                     50.36                NOT USED  
86       F_25                                     F_24                                     29.00                NOT USED  
87       F_25                                     F_18                                     41.22                NOT USED  
88       F_25                                     F_33                                     50.36                NOT USED  
89       F_25                                     F_26                                     29.00                NOT USED  
90       F_25                                     F_17                                     50.42                NOT USED  
91       F_25                                     H_Cremona_1_origin_2                     47.78                NOT USED  
92       F_25                                     H_Cremona_2_dest_14                      17.96                NOT USED  
94       F_24                                     F_16                                     50.42                NOT USED  
95       F_24                                     H_Cremona_2_origin_15                    46.96                NOT USED  
96       F_24                                     H_Pavia_5_origin_10                      49.03                NOT USED  
97       F_24                                     F_31                                     41.22                NOT USED  
98       F_24                                     F_25                                     29.00                NOT USED  
99       F_24                                     H_Pavia_5_dest_4                         49.03                NOT USED  
100      F_24                                     HUB_2                                    30.90                NOT USED  
101      F_24                                     F_18                                     50.42                NOT USED  
102      F_24                                     H_Pavia_9_dest_10                        51.39                NOT USED  
104      F_24                                     F_17                                     41.22                NOT USED  
105      F_24                                     H_Cremona_2_dest_14                      46.96                NOT USED  
106      F_24                                     F_23                                     29.00                NOT USED  
107      F_24                                     F_32                                     50.36                NOT USED  
108      F_24                                     H_Pavia_9_origin_1                       51.39                NOT USED  
109      H_Bergamo_2_origin_5                     H_Bergamo_3_origin_3                     18.48                NOT USED  
111      H_Bergamo_2_origin_5                     H_Bergamo_3_dest_9                       18.48                NOT USED  
112      H_Bergamo_2_origin_5                     F_31                                     41.54                NOT USED  
113      H_Bergamo_2_origin_5                     F_39                                     9.78                 NOT USED  
114      H_Bergamo_2_origin_5                     H_Bergamo_2_dest_15                      0.00                 NOT USED  
115      H_Bergamo_2_origin_5                     H_Bergamo_3_origin_6                     18.48                NOT USED  
116      H_Bergamo_2_origin_5                     H_Bergamo_1_dest_6                       2.64                 NOT USED  
117      H_Bergamo_2_origin_5                     H_Bergamo_1_origin_12                    2.64                 NOT USED  
118      H_Bergamo_2_origin_5                     F_32                                     37.11                NOT USED  
119      HUB_2                                    H_Bergamo_3_origin_3                     78.08                NOT USED  
120      HUB_2                                    H_Cremona_2_origin_15                    68.03                NOT USED  
121      HUB_2                                    H_Pavia_5_origin_10                      69.70                NOT USED  
122      HUB_2                                    H_Parma_3_origin_8                       176.78               NOT USED  
124      HUB_2                                    F_24                                     30.90                NOT USED  
125      HUB_2                                    H_Bergamo_2_origin_5                     62.28                NOT USED  
126      HUB_2                                    H_Pavia_8_origin_11                      55.74                NOT USED  
127      HUB_2                                    F_30                                     19.71                NOT USED  
128      HUB_2                                    H_Milano_2_dest_12                       29.86                NOT USED  
130      HUB_2                                    F_22                                     49.92                NOT USED  
131      HUB_2                                    H_Cremona_1_origin_2                     99.70                NOT USED  
132      HUB_2                                    H_Piacenza_2_origin_9                    111.59               NOT USED  
133      HUB_2                                    H_Bergamo_3_origin_6                     78.08                NOT USED  
134      HUB_2                                    H_Piacenza_1_origin_7                    146.25               NOT USED  
135      HUB_2                                    H_Piacenza_1_origin_14                   146.25               NOT USED  
137      HUB_2                                    H_Milano_1_dest_7                        32.51                NOT USED  
138      HUB_2                                    H_Bergamo_1_origin_12                    62.40                NOT USED  
139      HUB_2                                    F_32                                     46.89                NOT USED  
140      HUB_2                                    H_Milano_3_dest_11                       33.59                NOT USED  
141      HUB_2                                    H_Pavia_1_origin_4                       76.98                NOT USED  
142      HUB_2                                    H_Milano_1_dest_8                        32.51                NOT USED  
143      HUB_2                                    H_Pavia_9_origin_1                       55.61                NOT USED  
144      F_18                                     F_19                                     29.11                NOT USED  
145      F_18                                     F_12                                     50.49                NOT USED  
146      F_18                                     H_Cremona_2_origin_15                    44.92                NOT USED  
149      F_18                                     F_26                                     50.42                NOT USED  
151      F_18                                     H_Cremona_1_origin_2                     41.43                NOT USED  
152      F_18                                     H_Piacenza_2_origin_9                    31.25                NOT USED  
154      F_18                                     F_11                                     41.22                NOT USED  
155      H_Pavia_8_origin_11                      F_16                                     30.62                NOT USED  
156      H_Pavia_8_origin_11                      H_Pavia_5_origin_10                      34.82                NOT USED  
157      H_Pavia_8_origin_11                      H_Pavia_5_dest_4                         34.82                NOT USED  
158      H_Pavia_8_origin_11                      H_Pavia_9_dest_10                        1.44                 NOT USED  
160      H_Pavia_8_origin_11                      H_Pavia_1_dest_13                        36.62                NOT USED  
161      H_Pavia_8_origin_11                      H_Pavia_1_dest_2                         36.62                NOT USED  
162      H_Pavia_8_origin_11                      F_23                                     26.99                NOT USED  
163      H_Pavia_8_origin_11                      H_Pavia_1_origin_4                       36.62                NOT USED  
164      H_Pavia_8_origin_11                      H_Pavia_9_origin_1                       1.44                 NOT USED  
165      F_30                                     F_31                                     28.89                NOT USED  
166      F_30                                     F_24                                     50.36                NOT USED  
167      F_30                                     HUB_2                                    19.71                NOT USED  
168      F_30                                     H_Milano_2_dest_12                       17.39                NOT USED  
169      F_30                                     H_Milano_3_origin_13                     20.38                NOT USED  
170      F_30                                     F_22                                     50.36                NOT USED  
171      F_30                                     F_23                                     41.22                NOT USED  
172      F_30                                     H_Milano_1_dest_7                        16.38                NOT USED  
173      F_30                                     H_Milano_3_dest_11                       20.38                NOT USED  
175      H_Milano_3_origin_13                     F_31                                     48.65                NOT USED  
176      H_Milano_3_origin_13                     HUB_2                                    33.59                NOT USED  
177      H_Milano_3_origin_13                     F_30                                     20.38                NOT USED  
178      H_Milano_3_origin_13                     H_Milano_2_dest_12                       3.73                 NOT USED  
179      H_Milano_3_origin_13                     F_22                                     36.04                NOT USED  
181      H_Milano_3_origin_13                     H_Milano_1_dest_7                        6.10                 NOT USED  
182      H_Milano_3_origin_13                     H_Milano_3_dest_11                       0.00                 NOT USED  
183      H_Milano_3_origin_13                     H_Milano_1_dest_8                        6.10                 NOT USED  
184      F_33                                     H_Cremona_2_origin_15                    42.72                NOT USED  
185      F_33                                     F_25                                     50.36                NOT USED  
187      F_33                                     F_39                                     50.30                NOT USED  
188      F_33                                     H_Cremona_2_dest_14                      42.72                NOT USED  
189      F_33                                     H_Bergamo_1_dest_6                       49.29                NOT USED  
190      F_33                                     H_Bergamo_1_origin_12                    49.29                NOT USED  
191      F_33                                     F_32                                     28.89                NOT USED  
193      F_26                                     H_Cremona_2_origin_15                    11.04                NOT USED  
194      F_26                                     F_25                                     29.00                NOT USED  
195      F_26                                     F_18                                     50.42                NOT USED  
196      F_26                                     F_33                                     41.22                NOT USED  
197      F_26                                     H_Cremona_1_origin_2                     29.32                NOT USED  
198      F_26                                     H_Cremona_2_dest_14                      11.04                NOT USED  
199      F_26                                     HUB_1                                    46.36                NOT USED  
200      F_26                                     F_32                                     50.36                NOT USED  
201      F_22                                     F_16                                     50.42                NOT USED  
202      F_22                                     HUB_2                                    49.92                NOT USED  
203      F_22                                     H_Pavia_8_origin_11                      20.20                NOT USED  
204      F_22                                     H_Pavia_9_dest_10                        21.42                NOT USED  
