NODES: 31
ARCS: 169

NODE
Idn                                      x               y               Type           
51       HUB_2                                    H_Piacenza_2_origin_2                    111.59               NOT USED  
52       HUB_2                                    H_Pavia_8_origin_10                      55.74                NOT USED  
53       HUB_2                                    H_Pavia_8_origin_5                       55.74                NOT USED  
54       HUB_2                                    H_Cremona_2_origin_9                     68.03                NOT USED  
55       HUB_2                                    H_Milano_1_dest_6                        32.51                NOT USED  
56       HUB_2                                    H_Parma_2_origin_7                       142.57               NOT USED  
57       HUB_2                                    H_Parma_2_origin_3                       142.57               NOT USED  
61       HUB_2                                    H_Milano_2_origin_1                      29.86                NOT USED  
62       H_Piacenza_2_origin_2                    F_19                                     35.98                NOT USED  
64       H_Piacenza_2_origin_2                    F_17                                     48.55                NOT USED  
65       H_Piacenza_2_origin_2                    H_Parma_2_origin_7                       39.70                NOT USED  
66       H_Piacenza_2_origin_2                    H_Piacenza_2_dest_7                      0.00                 NOT USED  
67       H_Piacenza_2_origin_2                    H_Parma_2_origin_3                       39.70                NOT USED  
68       H_Piacenza_2_origin_2                    F_11                                     14.55                NOT USED  
69       H_Piacenza_2_origin_2                    H_Parma_2_dest_5                         39.70                NOT USED  
70       H_Pavia_8_origin_10                      F_16                                     30.62                NOT USED  
71       H_Pavia_8_origin_10                      H_Pavia_8_dest_9                         0.00                 NOT USED  
72       H_Pavia_8_origin_10                      H_Pavia_8_origin_5                       0.00                 NOT USED  
74       H_Pavia_8_origin_10                      F_23                                     26.99                NOT USED  
76       H_Pavia_8_origin_5                       H_Pavia_8_dest_9                         0.00                 NOT USED  
77       H_Pavia_8_origin_5                       H_Pavia_8_origin_10                      0.00                 NOT USED  
78       H_Pavia_8_origin_5                       H_Pavia_5_dest_10                        34.82                NOT USED  
79       H_Pavia_8_origin_5                       F_23                                     26.99                NOT USED  
80       F_26                                     F_19                                     41.22                NOT USED  
81       F_26                                     F_25                                     29.00                NOT USED  
82       F_26                                     H_Cremona_1_dest_1                       29.32                NOT USED  
84       F_26                                     HUB_1                                    46.36                NOT USED  
85       F_17                                     F_16                                     29.11                NOT USED  
86       F_17                                     F_25                                     50.42                NOT USED  
87       F_17                                     F_24                                     41.22                NOT USED  
88       F_17                                     H_Piacenza_2_origin_2                    48.55                NOT USED  
89       F_17                                     H_Piacenza_2_dest_7                      48.55                NOT USED  
91       F_17                                     H_Pavia_5_dest_10                        24.44                NOT USED  
92       F_17                                     F_23                                     50.42                NOT USED  
