NODES: 49
ARCS: 366

NODE
Idn                                      x               y               Type           
1        F_16                                     F_10                                     50.49                NOT USED  
3        F_16                                     H_Pavia_8_dest_8                         30.62                NOT USED  
4        F_16                                     F_22                                     50.42                NOT USED  
5        F_16                                     F_17                                     29.11                NOT USED  
7        F_16                                     F_23                                     41.22                NOT USED  
8        F_16                                     H_Pavia_1_dest_10                        7.90                 NOT USED  
9        F_16                                     H_Pavia_8_origin_6                       30.62                NOT USED  
11       F_19                                     H_Parma_2_origin_10                      45.01                NOT USED  
13       F_19                                     F_18                                     29.11                NOT USED  
14       F_19                                     F_20                                     29.11                NOT USED  
16       F_19                                     H_Cremona_1_dest_9                       16.94                NOT USED  
17       F_19                                     HUB_1                                    33.04                NOT USED  
18       F_19                                     F_11                                     50.49                NOT USED  
19       F_19                                     H_Cremona_2_origin_4                     42.61                NOT USED  
20       F_19                                     H_Parma_2_dest_14                        45.01                NOT USED  
21       F_10                                     F_16                                     50.49                NOT USED  
22       F_10                                     H_Piacenza_2_origin_7                    39.97                NOT USED  
23       F_10                                     F_18                                     50.49                NOT USED  
24       F_10                                     H_Piacenza_1_origin_11                   47.03                NOT USED  
25       F_10                                     F_17                                     41.22                NOT USED  
26       F_10                                     F_11                                     29.22                NOT USED  
27       F_10                                     H_Piacenza_1_origin_15                   47.03                NOT USED  
31       F_12                                     H_Parma_2_origin_10                      17.96                NOT USED  
32       F_12                                     H_Piacenza_2_origin_7                    23.05                NOT USED  
34       F_12                                     H_Piacenza_1_origin_11                   33.32                NOT USED  
35       F_12                                     F_20                                     50.49                NOT USED  
36       F_12                                     H_Parma_3_origin_12                      47.65                NOT USED  
37       F_12                                     H_Parma_3_dest_11                        47.65                NOT USED  
38       F_12                                     F_5                                      41.22                NOT USED  
39       F_12                                     F_11                                     29.22                NOT USED  
40       F_12                                     H_Parma_3_dest_15                        47.65                NOT USED  
42       F_12                                     H_Parma_1_origin_13                      38.36                NOT USED  
43       F_12                                     H_Parma_2_dest_14                        17.96                NOT USED  
46       F_31                                     H_Milano_3_origin_14                     48.65                NOT USED  
47       F_31                                     HUB_2                                    21.41                NOT USED  
48       F_31                                     H_Milano_2_dest_6                        45.23                NOT USED  
49       F_31                                     F_39                                     50.30                NOT USED  
50       F_31                                     H_Bergamo_1_dest_4                       41.41                NOT USED  
51       F_31                                     H_Milano_2_origin_5                      45.23                NOT USED  
52       F_31                                     H_Milano_2_origin_3                      45.23                NOT USED  
53       F_31                                     H_Bergamo_2_origin_2                     41.54                NOT USED  
56       F_31                                     H_Milano_1_dest_3                        45.24                NOT USED  
57       F_31                                     F_32                                     28.89                NOT USED  
58       F_31                                     H_Bergamo_1_origin_1                     41.41                NOT USED  
60       H_Bergamo_2_origin_8                     H_Bergamo_1_dest_5                       2.64                 NOT USED  
62       H_Bergamo_2_origin_8                     F_39                                     9.78                 NOT USED  
63       H_Bergamo_2_origin_8                     H_Bergamo_1_dest_4                       2.64                 NOT USED  
64       H_Bergamo_2_origin_8                     H_Bergamo_3_origin_9                     18.48                NOT USED  
65       H_Bergamo_2_origin_8                     H_Bergamo_2_origin_2                     0.00                 NOT USED  
66       H_Bergamo_2_origin_8                     F_38                                     21.03                NOT USED  
67       H_Bergamo_2_origin_8                     F_32                                     37.11                NOT USED  
68       H_Bergamo_2_origin_8                     H_Bergamo_4_dest_13                      30.63                NOT USED  
69       H_Bergamo_2_origin_8                     H_Bergamo_1_origin_1                     2.64                 NOT USED  
70       H_Parma_2_origin_10                      F_19                                     45.01                NOT USED  
71       H_Parma_2_origin_10                      F_12                                     17.96                NOT USED  
72       H_Parma_2_origin_10                      H_Parma_1_dest_1                         31.34                NOT USED  
73       H_Parma_2_origin_10                      H_Piacenza_2_origin_7                    39.70                NOT USED  
74       H_Parma_2_origin_10                      H_Piacenza_1_origin_11                   46.29                NOT USED  
75       H_Parma_2_origin_10                      F_20                                     42.79                NOT USED  
76       H_Parma_2_origin_10                      H_Parma_3_origin_12                      34.21                NOT USED  
77       H_Parma_2_origin_10                      H_Parma_3_dest_11                        34.21                NOT USED  
78       H_Parma_2_origin_10                      HUB_1                                    51.05                NOT USED  
79       H_Parma_2_origin_10                      F_5                                      44.90                NOT USED  
81       H_Parma_2_origin_10                      H_Parma_3_dest_15                        34.21                NOT USED  
82       H_Parma_2_origin_10                      H_Piacenza_1_origin_15                   46.29                NOT USED  
83       H_Parma_2_origin_10                      H_Parma_1_origin_13                      31.34                NOT USED  
84       H_Parma_2_origin_10                      H_Parma_2_dest_14                        0.00                 NOT USED  
85       H_Milano_3_origin_14                     F_31                                     48.65                NOT USED  
86       H_Milano_3_origin_14                     HUB_2                                    33.59                NOT USED  
87       H_Milano_3_origin_14                     H_Milano_2_dest_6                        3.73                 NOT USED  
88       H_Milano_3_origin_14                     F_22                                     36.04                NOT USED  
89       H_Milano_3_origin_14                     H_Milano_2_origin_5                      3.73                 NOT USED  
90       H_Milano_3_origin_14                     H_Milano_2_origin_3                      3.73                 NOT USED  
92       H_Milano_3_origin_14                     H_Milano_1_dest_3                        6.10                 NOT USED  
93       H_Milano_3_origin_14                     H_Milano_2_dest_2                        3.73                 NOT USED  
95       HUB_2                                    H_Bergamo_2_origin_8                     62.28                NOT USED  
96       HUB_2                                    H_Parma_2_origin_10                      142.57               NOT USED  
98       HUB_2                                    H_Piacenza_2_origin_7                    111.59               NOT USED  
99       HUB_2                                    H_Milano_2_dest_6                        29.86                NOT USED  
100      HUB_2                                    H_Piacenza_1_origin_11                   146.25               NOT USED  
101      HUB_2                                    F_22                                     49.92                NOT USED  
102      HUB_2                                    H_Parma_3_origin_12                      176.78               NOT USED  
103      HUB_2                                    H_Milano_2_origin_5                      29.86                NOT USED  
105      HUB_2                                    H_Bergamo_3_origin_9                     78.08                NOT USED  
106      HUB_2                                    H_Bergamo_2_origin_2                     62.28                NOT USED  
107      HUB_2                                    H_Cremona_2_origin_4                     68.03                NOT USED  
108      HUB_2                                    H_Piacenza_1_origin_15                   146.25               NOT USED  
109      HUB_2                                    H_Parma_1_origin_13                      170.07               NOT USED  
111      HUB_2                                    H_Milano_1_dest_3                        32.51                NOT USED  
112      HUB_2                                    F_32                                     46.89                NOT USED  
113      HUB_2                                    H_Bergamo_1_origin_1                     62.40                NOT USED  
114      HUB_2                                    H_Milano_2_dest_2                        29.86                NOT USED  
115      HUB_2                                    H_Pavia_8_origin_6                       55.74                NOT USED  
116      H_Piacenza_2_origin_7                    F_19                                     35.98                NOT USED  
117      H_Piacenza_2_origin_7                    F_10                                     39.97                NOT USED  
118      H_Piacenza_2_origin_7                    F_12                                     23.05                NOT USED  
119      H_Piacenza_2_origin_7                    H_Parma_2_origin_10                      39.70                NOT USED  
120      H_Piacenza_2_origin_7                    F_18                                     31.25                NOT USED  
121      H_Piacenza_2_origin_7                    H_Piacenza_1_origin_11                   38.10                NOT USED  
123      H_Piacenza_2_origin_7                    F_11                                     14.55                NOT USED  
124      H_Piacenza_2_origin_7                    H_Piacenza_1_origin_15                   38.10                NOT USED  
125      H_Piacenza_2_origin_7                    H_Parma_2_dest_14                        39.70                NOT USED  
126      F_18                                     F_19                                     29.11                NOT USED  
127      F_18                                     F_10                                     50.49                NOT USED  
128      F_18                                     F_12                                     50.49                NOT USED  
129      F_18                                     H_Piacenza_2_origin_7                    31.25                NOT USED  
130      F_18                                     F_26                                     50.42                NOT USED  
132      F_18                                     H_Cremona_1_dest_9                       41.43                NOT USED  
133      F_18                                     F_11                                     41.22                NOT USED  
134      F_18                                     H_Cremona_2_origin_4                     44.92                NOT USED  
135      H_Piacenza_1_origin_11                   F_10                                     47.03                NOT USED  
136      H_Piacenza_1_origin_11                   F_12                                     33.32                NOT USED  
137      H_Piacenza_1_origin_11                   H_Parma_1_dest_1                         42.59                NOT USED  
138      H_Piacenza_1_origin_11                   H_Parma_2_origin_10                      46.29                NOT USED  
139      H_Piacenza_1_origin_11                   H_Piacenza_2_origin_7                    38.10                NOT USED  
141      H_Piacenza_1_origin_11                   F_11                                     28.38                NOT USED  
142      H_Piacenza_1_origin_11                   H_Piacenza_1_origin_15                   0.00                 NOT USED  
143      H_Piacenza_1_origin_11                   H_Parma_1_origin_13                      42.59                NOT USED  
144      H_Piacenza_1_origin_11                   H_Parma_2_dest_14                        46.29                NOT USED  
145      F_20                                     F_19                                     29.11                NOT USED  
147      F_20                                     H_Parma_2_origin_10                      42.79                NOT USED  
148      F_20                                     F_26                                     50.42                NOT USED  
149      F_20                                     H_Cremona_1_dest_9                       23.45                NOT USED  
150      F_20                                     HUB_1                                    8.30                 NOT USED  
151      F_20                                     H_Parma_2_dest_14                        42.79                NOT USED  
