NODES: 49
ARCS: 368

NODE
Idn                                      x               y               Type           
345      F_32                                     F_26                                     50.36                USED      
346      F_32                                     F_39                                     41.22                USED      
347      F_32                                     H_Cremona_2_dest_4                       45.00                USED      
348      F_32                                     H_Bergamo_4_dest_14                      31.81                USED      
349      F_32                                     H_Bergamo_2_dest_12                      37.11                USED      
357      H_Cremona_1_origin_6                     F_26                                     29.32                USED      
362      H_Cremona_1_origin_7                     F_25                                     47.78                USED      
2        H_Pavia_8_origin_13                      H_Pavia_1_origin_3                       36.62                NOT USED  
3        H_Pavia_8_origin_13                      H_Pavia_9_dest_9                         1.44                 NOT USED  
4        H_Pavia_8_origin_13                      H_Pavia_10_origin_14                     2.26                 NOT USED  
5        H_Pavia_8_origin_13                      H_Pavia_8_origin_2                       0.00                 NOT USED  
6        H_Pavia_8_origin_13                      H_Pavia_9_dest_5                         1.44                 NOT USED  
7        H_Pavia_8_origin_13                      F_23                                     26.99                NOT USED  
8        H_Pavia_8_origin_13                      H_Pavia_1_origin_5                       36.62                NOT USED  
9        F_16                                     H_Pavia_8_origin_13                      30.62                NOT USED  
10       F_16                                     H_Pavia_1_origin_3                       7.90                 NOT USED  
11       F_16                                     F_10                                     50.49                NOT USED  
13       F_16                                     F_24                                     50.42                NOT USED  
14       F_16                                     H_Pavia_10_origin_14                     28.58                NOT USED  
16       F_16                                     H_Pavia_8_origin_2                       30.62                NOT USED  
17       F_16                                     H_Pavia_9_dest_5                         29.26                NOT USED  
18       F_16                                     F_23                                     41.22                NOT USED  
19       F_16                                     H_Pavia_1_origin_5                       7.90                 NOT USED  
20       H_Pavia_1_origin_3                       H_Pavia_8_origin_13                      36.62                NOT USED  
21       H_Pavia_1_origin_3                       F_16                                     7.90                 NOT USED  
23       H_Pavia_1_origin_3                       H_Pavia_9_dest_9                         35.34                NOT USED  
24       H_Pavia_1_origin_3                       H_Pavia_10_origin_14                     34.45                NOT USED  
25       H_Pavia_1_origin_3                       F_17                                     30.74                NOT USED  
26       H_Pavia_1_origin_3                       H_Pavia_8_origin_2                       36.62                NOT USED  
27       H_Pavia_1_origin_3                       H_Pavia_9_dest_5                         35.34                NOT USED  
28       H_Pavia_1_origin_3                       HUB_3                                    46.64                NOT USED  
29       H_Pavia_1_origin_3                       F_23                                     49.10                NOT USED  
30       H_Pavia_1_origin_3                       H_Pavia_1_origin_5                       0.00                 NOT USED  
32       F_10                                     H_Pavia_1_origin_3                       44.69                NOT USED  
34       F_10                                     F_18                                     50.49                NOT USED  
35       F_10                                     H_Piacenza_1_dest_11                     47.03                NOT USED  
36       F_10                                     F_17                                     41.22                NOT USED  
37       F_10                                     HUB_3                                    19.37                NOT USED  
39       F_10                                     H_Piacenza_1_origin_15                   47.03                NOT USED  
40       F_10                                     H_Pavia_1_origin_5                       44.69                NOT USED  
41       F_12                                     F_19                                     41.22                NOT USED  
43       F_12                                     H_Piacenza_1_origin_9                    33.32                NOT USED  
44       F_12                                     F_18                                     50.49                NOT USED  
