NODES: 57
ARCS: 466

NODE
Idn                                      x               y               Type           
10       F_16                                     H_Pavia_1_origin_12                      7.90                 NOT USED  
11       F_16                                     H_Pavia_5_origin_15                      4.89                 NOT USED  
12       F_16                                     H_Pavia_8_origin_1                       30.62                NOT USED  
14       F_19                                     H_Parma_2_origin_2                       45.01                NOT USED  
15       F_19                                     F_18                                     29.11                NOT USED  
17       F_19                                     H_Parma_2_dest_1                         45.01                NOT USED  
18       F_19                                     H_Cremona_1_dest_13                      16.94                NOT USED  
19       F_19                                     H_Cremona_2_origin_9                     42.61                NOT USED  
20       F_19                                     H_Piacenza_2_dest_10                     35.98                NOT USED  
21       F_19                                     H_Cremona_2_origin_3                     42.61                NOT USED  
22       F_19                                     HUB_1                                    33.04                NOT USED  
23       F_19                                     F_11                                     50.49                NOT USED  
24       F_19                                     H_Parma_2_dest_14                        45.01                NOT USED  
25       F_19                                     H_Parma_2_dest_16                        45.01                NOT USED  
26       F_19                                     H_Cremona_1_dest_7                       16.94                NOT USED  
27       F_19                                     H_Cremona_1_origin_17                    16.94                NOT USED  
28       H_Milano_2_origin_10                     F_31                                     45.23                NOT USED  
29       H_Milano_2_origin_10                     H_Milano_2_dest_19                       0.00                 NOT USED  
30       H_Milano_2_origin_10                     HUB_2                                    29.86                NOT USED  
31       H_Milano_2_origin_10                     F_30                                     17.39                NOT USED  
32       H_Milano_2_origin_10                     H_Milano_1_dest_12                       6.31                 NOT USED  
33       H_Milano_2_origin_10                     H_Milano_3_dest_20                       3.73                 NOT USED  
34       H_Milano_2_origin_10                     H_Milano_2_origin_4                      0.00                 NOT USED  
35       H_Milano_2_origin_10                     H_Milano_1_origin_19                     6.31                 NOT USED  
37       H_Milano_2_origin_10                     H_Milano_2_origin_16                     0.00                 NOT USED  
38       H_Milano_2_origin_10                     H_Milano_1_origin_20                     6.31                 NOT USED  
39       F_12                                     F_19                                     41.22                NOT USED  
40       F_12                                     H_Parma_2_origin_2                       17.96                NOT USED  
41       F_12                                     F_18                                     50.49                NOT USED  
42       F_12                                     H_Parma_3_origin_18                      47.65                NOT USED  
44       F_12                                     H_Parma_2_dest_1                         17.96                NOT USED  
45       F_12                                     H_Piacenza_2_dest_10                     23.05                NOT USED  
46       F_12                                     H_Parma_1_dest_18                        38.36                NOT USED  
47       F_12                                     H_Piacenza_1_origin_14                   33.32                NOT USED  
48       F_12                                     F_11                                     29.22                NOT USED  
49       F_12                                     H_Parma_2_dest_14                        17.96                NOT USED  
50       F_12                                     H_Parma_2_dest_16                        17.96                NOT USED  
52       H_Parma_2_origin_2                       F_12                                     17.96                NOT USED  
53       H_Parma_2_origin_2                       H_Parma_3_origin_18                      34.21                NOT USED  
54       H_Parma_2_origin_2                       H_Parma_1_dest_11                        31.34                NOT USED  
55       H_Parma_2_origin_2                       H_Parma_2_dest_1                         0.00                 NOT USED  
56       H_Parma_2_origin_2                       H_Piacenza_2_dest_10                     39.70                NOT USED  
57       H_Parma_2_origin_2                       H_Parma_1_dest_18                        31.34                NOT USED  
58       H_Parma_2_origin_2                       HUB_1                                    51.05                NOT USED  
59       H_Parma_2_origin_2                       H_Piacenza_1_origin_14                   46.29                NOT USED  
60       H_Parma_2_origin_2                       F_11                                     47.18                NOT USED  
61       H_Parma_2_origin_2                       H_Parma_2_dest_14                        0.00                 NOT USED  
62       H_Parma_2_origin_2                       H_Parma_2_dest_16                        0.00                 NOT USED  
63       F_31                                     H_Milano_2_origin_10                     45.23                NOT USED  
64       F_31                                     H_Milano_2_dest_19                       45.23                NOT USED  
65       F_31                                     F_24                                     41.22                NOT USED  
66       F_31                                     H_Bergamo_2_dest_2                       41.54                NOT USED  
67       F_31                                     HUB_2                                    21.41                NOT USED  
68       F_31                                     H_Bergamo_1_origin_13                    41.41                NOT USED  
69       F_31                                     F_30                                     28.89                NOT USED  
70       F_31                                     H_Milano_1_dest_12                       45.24                NOT USED  
71       F_31                                     F_39                                     50.30                NOT USED  
72       F_31                                     H_Milano_3_dest_20                       48.65                NOT USED  
73       F_31                                     H_Milano_2_origin_4                      45.23                NOT USED  
74       F_31                                     H_Milano_1_origin_19                     45.24                NOT USED  
75       F_31                                     F_38                                     41.22                NOT USED  
77       F_31                                     F_32                                     28.89                NOT USED  
78       F_31                                     H_Milano_2_origin_16                     45.23                NOT USED  
79       F_31                                     H_Bergamo_2_origin_6                     41.54                NOT USED  
80       F_31                                     H_Milano_1_origin_20                     45.24                NOT USED  
81       F_31                                     H_Bergamo_2_origin_11                    41.54                NOT USED  
82       F_24                                     F_16                                     50.42                NOT USED  
83       F_24                                     F_31                                     41.22                NOT USED  
85       F_24                                     HUB_2                                    30.90                NOT USED  
86       F_24                                     F_18                                     50.42                NOT USED  
87       F_24                                     F_30                                     50.36                NOT USED  
88       F_24                                     F_17                                     41.22                NOT USED  
89       F_24                                     H_Cremona_2_origin_9                     46.96                NOT USED  
90       F_24                                     H_Pavia_9_dest_6                         51.39                NOT USED  
91       F_24                                     H_Cremona_2_origin_3                     46.96                NOT USED  
92       F_24                                     F_23                                     29.00                NOT USED  
93       F_24                                     F_32                                     50.36                NOT USED  
94       F_24                                     H_Pavia_5_origin_15                      49.03                NOT USED  
95       H_Bergamo_3_origin_5                     H_Bergamo_2_dest_2                       18.48                NOT USED  
96       H_Bergamo_3_origin_5                     H_Bergamo_4_origin_7                     41.24                NOT USED  
97       H_Bergamo_3_origin_5                     H_Bergamo_1_origin_13                    20.08                NOT USED  
98       H_Bergamo_3_origin_5                     H_Bergamo_3_dest_3                       0.00                 NOT USED  
99       H_Bergamo_3_origin_5                     F_39                                     15.80                NOT USED  
101      H_Bergamo_3_origin_5                     H_Bergamo_2_origin_6                     18.48                NOT USED  
102      H_Bergamo_3_origin_5                     H_Bergamo_3_dest_8                       0.00                 NOT USED  
103      H_Bergamo_3_origin_5                     H_Bergamo_4_origin_8                     41.24                NOT USED  
104      H_Bergamo_3_origin_5                     H_Bergamo_2_origin_11                    18.48                NOT USED  
106      HUB_2                                    H_Parma_2_origin_2                       142.57               NOT USED  
107      HUB_2                                    F_31                                     21.41                NOT USED  
108      HUB_2                                    H_Milano_2_dest_19                       29.86                NOT USED  
109      HUB_2                                    F_24                                     30.90                NOT USED  
110      HUB_2                                    H_Bergamo_3_origin_5                     78.08                NOT USED  
111      HUB_2                                    H_Bergamo_4_origin_7                     75.60                NOT USED  
112      HUB_2                                    H_Bergamo_1_origin_13                    62.40                NOT USED  
113      HUB_2                                    F_30                                     19.71                NOT USED  
114      HUB_2                                    H_Milano_1_dest_12                       32.51                NOT USED  
115      HUB_2                                    H_Parma_3_origin_18                      176.78               NOT USED  
116      HUB_2                                    H_Milano_3_dest_20                       33.59                NOT USED  
117      HUB_2                                    H_Cremona_2_origin_9                     68.03                NOT USED  
119      HUB_2                                    H_Cremona_2_origin_3                     68.03                NOT USED  
121      HUB_2                                    H_Piacenza_1_origin_14                   146.25               NOT USED  
122      HUB_2                                    F_23                                     29.74                NOT USED  
124      HUB_2                                    H_Pavia_1_origin_12                      76.98                NOT USED  
125      HUB_2                                    H_Milano_2_origin_16                     29.86                NOT USED  
126      HUB_2                                    H_Bergamo_2_origin_6                     62.28                NOT USED  
127      HUB_2                                    H_Pavia_5_origin_15                      69.70                NOT USED  
128      HUB_2                                    H_Cremona_1_origin_17                    99.70                NOT USED  
129      HUB_2                                    H_Bergamo_4_origin_8                     75.60                NOT USED  
130      HUB_2                                    H_Milano_1_origin_20                     32.51                NOT USED  
131      HUB_2                                    H_Pavia_8_origin_1                       55.74                NOT USED  
132      HUB_2                                    H_Bergamo_2_origin_11                    62.28                NOT USED  
133      H_Bergamo_4_origin_7                     H_Bergamo_3_origin_5                     41.24                NOT USED  
134      H_Bergamo_4_origin_7                     H_Bergamo_2_dest_2                       30.63                NOT USED  
135      H_Bergamo_4_origin_7                     H_Bergamo_1_origin_13                    28.06                NOT USED  
136      H_Bergamo_4_origin_7                     H_Bergamo_3_dest_3                       41.24                NOT USED  
138      H_Bergamo_4_origin_7                     F_39                                     25.97                NOT USED  
139      H_Bergamo_4_origin_7                     F_32                                     31.81                NOT USED  
140      H_Bergamo_4_origin_7                     H_Bergamo_2_origin_6                     30.63                NOT USED  
141      H_Bergamo_4_origin_7                     H_Bergamo_3_dest_8                       41.24                NOT USED  
142      H_Bergamo_4_origin_7                     H_Bergamo_4_origin_8                     0.00                 NOT USED  
143      H_Bergamo_4_origin_7                     H_Bergamo_2_origin_11                    30.63                NOT USED  
144      F_18                                     F_19                                     29.11                NOT USED  
145      F_18                                     F_12                                     50.49                NOT USED  
146      F_18                                     F_24                                     50.42                NOT USED  
147      F_18                                     F_26                                     50.42                NOT USED  
149      F_18                                     H_Cremona_1_dest_13                      41.43                NOT USED  
150      F_18                                     H_Cremona_2_origin_9                     44.92                NOT USED  
151      F_18                                     H_Piacenza_2_dest_10                     31.25                NOT USED  
152      F_18                                     H_Cremona_2_origin_3                     44.92                NOT USED  
153      F_18                                     F_11                                     41.22                NOT USED  
154      F_18                                     H_Cremona_1_dest_7                       41.43                NOT USED  
155      F_18                                     H_Cremona_1_origin_17                    41.43                NOT USED  
156      H_Bergamo_1_origin_13                    F_31                                     41.41                NOT USED  
157      H_Bergamo_1_origin_13                    H_Bergamo_3_origin_5                     20.08                NOT USED  
158      H_Bergamo_1_origin_13                    H_Bergamo_2_dest_2                       2.64                 NOT USED  
159      H_Bergamo_1_origin_13                    H_Bergamo_4_origin_7                     28.06                NOT USED  
160      H_Bergamo_1_origin_13                    H_Bergamo_3_dest_3                       20.08                NOT USED  
161      H_Bergamo_1_origin_13                    F_33                                     49.29                NOT USED  
162      H_Bergamo_1_origin_13                    F_39                                     9.00                 NOT USED  
163      H_Bergamo_1_origin_13                    F_38                                     23.52                NOT USED  
165      H_Bergamo_1_origin_13                    H_Bergamo_2_origin_6                     2.64                 NOT USED  
166      H_Bergamo_1_origin_13                    H_Bergamo_3_dest_8                       20.08                NOT USED  
167      H_Bergamo_1_origin_13                    H_Bergamo_4_origin_8                     28.06                NOT USED  
168      H_Bergamo_1_origin_13                    H_Bergamo_2_origin_11                    2.64                 NOT USED  
169      F_30                                     H_Milano_2_origin_10                     17.39                NOT USED  
170      F_30                                     F_31                                     28.89                NOT USED  
171      F_30                                     H_Milano_2_dest_19                       17.39                NOT USED  
172      F_30                                     F_24                                     50.36                NOT USED  
173      F_30                                     HUB_2                                    19.71                NOT USED  
174      F_30                                     H_Milano_1_dest_12                       16.38                NOT USED  
175      F_30                                     H_Milano_3_dest_20                       20.38                NOT USED  
176      F_30                                     H_Milano_2_origin_4                      17.39                NOT USED  
177      F_30                                     H_Milano_1_origin_19                     16.38                NOT USED  
178      F_30                                     F_38                                     50.30                NOT USED  
180      F_30                                     H_Milano_2_origin_16                     17.39                NOT USED  
181      F_30                                     H_Milano_1_origin_20                     16.38                NOT USED  
182      F_33                                     H_Bergamo_4_origin_7                     26.20                NOT USED  
183      F_33                                     H_Bergamo_1_origin_13                    49.29                NOT USED  
185      F_33                                     F_39                                     50.30                NOT USED  
186      F_33                                     H_Cremona_2_origin_9                     42.72                NOT USED  
187      F_33                                     H_Cremona_2_origin_3                     42.72                NOT USED  
188      F_33                                     F_32                                     28.89                NOT USED  
189      F_33                                     H_Bergamo_4_origin_8                     26.20                NOT USED  
191      F_26                                     F_18                                     50.42                NOT USED  
192      F_26                                     F_33                                     41.22                NOT USED  
194      F_26                                     H_Cremona_2_origin_9                     11.04                NOT USED  
195      F_26                                     H_Cremona_2_origin_3                     11.04                NOT USED  
196      F_26                                     HUB_1                                    46.36                NOT USED  
199      F_26                                     H_Cremona_1_origin_17                    29.32                NOT USED  
200      H_Parma_3_origin_18                      F_12                                     47.65                NOT USED  
201      H_Parma_3_origin_18                      H_Parma_2_origin_2                       34.21                NOT USED  
202      H_Parma_3_origin_18                      H_Parma_1_dest_11                        17.57                NOT USED  
203      H_Parma_3_origin_18                      H_Parma_2_dest_1                         34.21                NOT USED  
205      H_Parma_3_origin_18                      H_Parma_2_dest_14                        34.21                NOT USED  
206      H_Parma_3_origin_18                      H_Parma_2_dest_16                        34.21                NOT USED  
207      F_17                                     F_16                                     29.11                NOT USED  
208      F_17                                     H_Pavia_1_dest_15                        30.74                NOT USED  
209      F_17                                     H_Pavia_1_dest_4                         30.74                NOT USED  
210      F_17                                     F_24                                     41.22                NOT USED  
211      F_17                                     H_Pavia_5_dest_9                         24.44                NOT USED  
212      F_17                                     F_18                                     29.11                NOT USED  
216      F_17                                     F_23                                     50.42                NOT USED  
217      F_17                                     H_Pavia_1_origin_12                      30.74                NOT USED  
218      F_17                                     H_Pavia_5_origin_15                      24.44                NOT USED  
219      F_39                                     F_31                                     50.30                NOT USED  
220      F_39                                     H_Bergamo_3_origin_5                     15.80                NOT USED  
221      F_39                                     H_Bergamo_2_dest_2                       9.78                 NOT USED  
222      F_39                                     H_Bergamo_4_origin_7                     25.97                NOT USED  
223      F_39                                     H_Bergamo_1_origin_13                    9.00                 NOT USED  
225      F_39                                     F_33                                     50.30                NOT USED  
226      F_39                                     F_38                                     28.77                NOT USED  
227      F_39                                     F_32                                     41.22                NOT USED  
228      F_39                                     H_Bergamo_2_origin_6                     9.78                 NOT USED  
229      F_39                                     H_Bergamo_3_dest_8                       15.80                NOT USED  
230      F_39                                     H_Bergamo_4_origin_8                     25.97                NOT USED  
231      F_39                                     H_Bergamo_2_origin_11                    9.78                 NOT USED  
232      H_Cremona_2_origin_9                     F_19                                     42.61                NOT USED  
234      H_Cremona_2_origin_9                     F_18                                     44.92                NOT USED  
235      H_Cremona_2_origin_9                     F_33                                     42.72                NOT USED  
236      H_Cremona_2_origin_9                     F_26                                     11.04                NOT USED  
237      H_Cremona_2_origin_9                     H_Cremona_1_dest_13                      34.63                NOT USED  
238      H_Cremona_2_origin_9                     H_Cremona_2_origin_3                     0.00                 NOT USED  
239      H_Cremona_2_origin_9                     F_32                                     45.00                NOT USED  
240      H_Cremona_2_origin_9                     H_Cremona_1_dest_7                       34.63                NOT USED  
241      H_Cremona_2_origin_9                     H_Cremona_1_origin_17                    34.63                NOT USED  
242      H_Milano_2_origin_4                      H_Milano_2_origin_10                     0.00                 NOT USED  
243      H_Milano_2_origin_4                      F_31                                     45.23                NOT USED  
244      H_Milano_2_origin_4                      H_Milano_2_dest_19                       0.00                 NOT USED  
245      H_Milano_2_origin_4                      HUB_2                                    29.86                NOT USED  
246      H_Milano_2_origin_4                      F_30                                     17.39                NOT USED  
247      H_Milano_2_origin_4                      H_Milano_1_dest_12                       6.31                 NOT USED  
248      H_Milano_2_origin_4                      H_Milano_3_dest_20                       3.73                 NOT USED  
249      H_Milano_2_origin_4                      H_Milano_1_origin_19                     6.31                 NOT USED  
251      H_Milano_2_origin_4                      H_Milano_2_origin_16                     0.00                 NOT USED  
252      H_Milano_2_origin_4                      H_Milano_1_origin_20                     6.31                 NOT USED  
253      H_Cremona_2_origin_3                     F_19                                     42.61                NOT USED  
254      H_Cremona_2_origin_3                     F_24                                     46.96                NOT USED  
255      H_Cremona_2_origin_3                     F_18                                     44.92                NOT USED  
256      H_Cremona_2_origin_3                     F_33                                     42.72                NOT USED  
257      H_Cremona_2_origin_3                     F_26                                     11.04                NOT USED  
258      H_Cremona_2_origin_3                     H_Cremona_1_dest_13                      34.63                NOT USED  
259      H_Cremona_2_origin_3                     H_Cremona_2_origin_9                     0.00                 NOT USED  
261      H_Cremona_2_origin_3                     H_Cremona_1_dest_7                       34.63                NOT USED  
262      H_Cremona_2_origin_3                     H_Cremona_1_origin_17                    34.63                NOT USED  
263      HUB_1                                    F_19                                     33.04                NOT USED  
264      HUB_1                                    H_Milano_2_origin_10                     150.63               NOT USED  
265      HUB_1                                    H_Parma_2_origin_2                       51.05                NOT USED  
266      HUB_1                                    H_Bergamo_3_origin_5                     146.69               NOT USED  
267      HUB_1                                    H_Bergamo_4_origin_7                     107.43               NOT USED  
