NODES: 47
ARCS: 358

NODE
Idn                                      x               y               Type           
3        H_Milano_2_origin_10                     HUB_2                                    29.86                NOT USED  
4        H_Milano_2_origin_10                     H_Milano_3_dest_9                        3.73                 NOT USED  
5        H_Milano_2_origin_10                     F_30                                     17.39                NOT USED  
6        H_Milano_2_origin_10                     F_22                                     36.27                NOT USED  
7        H_Milano_2_origin_10                     F_23                                     37.28                NOT USED  
8        H_Milano_2_origin_10                     H_Milano_2_dest_3                        0.00                 NOT USED  
9        H_Milano_2_origin_10                     H_Milano_1_dest_8                        6.31                 NOT USED  
10       F_19                                     F_12                                     41.22                NOT USED  
11       F_19                                     H_Cremona_2_origin_15                    42.61                NOT USED  
12       F_19                                     H_Parma_2_dest_11                        45.01                NOT USED  
13       F_19                                     H_Parma_2_origin_2                       45.01                NOT USED  
14       F_19                                     H_Cremona_1_dest_10                      16.94                NOT USED  
15       F_19                                     F_25                                     50.42                NOT USED  
16       F_19                                     H_Piacenza_2_dest_14                     35.98                NOT USED  
17       F_19                                     H_Cremona_1_dest_12                      16.94                NOT USED  
18       F_19                                     F_18                                     29.11                NOT USED  
20       F_19                                     H_Parma_2_dest_13                        45.01                NOT USED  
21       F_19                                     HUB_1                                    33.04                NOT USED  
22       F_19                                     F_11                                     50.49                NOT USED  
23       F_19                                     H_Cremona_1_origin_3                     16.94                NOT USED  
24       F_19                                     H_Cremona_1_dest_15                      16.94                NOT USED  
25       F_19                                     H_Cremona_1_dest_7                       16.94                NOT USED  
27       F_16                                     F_24                                     50.42                NOT USED  
29       F_16                                     H_Pavia_10_dest_5                        28.58                NOT USED  
30       F_16                                     F_22                                     50.42                NOT USED  
32       F_16                                     H_Pavia_1_origin_7                       7.90                 NOT USED  
33       F_16                                     H_Pavia_10_origin_11                     28.58                NOT USED  
34       F_16                                     F_23                                     41.22                NOT USED  
35       F_16                                     H_Pavia_1_origin_12                      7.90                 NOT USED  
36       F_16                                     H_Pavia_8_origin_9                       30.62                NOT USED  
37       F_16                                     H_Pavia_9_origin_1                       29.26                NOT USED  
39       F_12                                     H_Parma_2_dest_11                        17.96                NOT USED  
40       F_12                                     H_Parma_2_origin_2                       17.96                NOT USED  
44       F_12                                     H_Parma_3_origin_14                      47.65                NOT USED  
45       F_12                                     F_11                                     29.22                NOT USED  
46       F_12                                     H_Parma_1_origin_6                       38.36                NOT USED  
47       F_12                                     H_Parma_3_origin_8                       47.65                NOT USED  
48       H_Milano_1_origin_13                     H_Milano_2_origin_10                     6.31                 NOT USED  
49       H_Milano_1_origin_13                     F_31                                     45.24                NOT USED  
50       H_Milano_1_origin_13                     HUB_2                                    32.51                NOT USED  
51       H_Milano_1_origin_13                     H_Milano_3_dest_9                        6.10                 NOT USED  
53       H_Milano_1_origin_13                     F_22                                     41.99                NOT USED  
54       H_Milano_1_origin_13                     F_23                                     43.28                NOT USED  
55       H_Milano_1_origin_13                     H_Milano_2_dest_3                        6.31                 NOT USED  
56       H_Milano_1_origin_13                     H_Milano_1_dest_8                        0.00                 NOT USED  
57       H_Cremona_2_origin_15                    F_19                                     42.61                NOT USED  
58       H_Cremona_2_origin_15                    H_Cremona_1_dest_10                      34.63                NOT USED  
59       H_Cremona_2_origin_15                    F_25                                     17.96                NOT USED  
60       H_Cremona_2_origin_15                    F_24                                     46.96                NOT USED  
61       H_Cremona_2_origin_15                    H_Cremona_1_dest_12                      34.63                NOT USED  
62       H_Cremona_2_origin_15                    F_18                                     44.92                NOT USED  
63       H_Cremona_2_origin_15                    F_33                                     42.72                NOT USED  
64       H_Cremona_2_origin_15                    F_26                                     11.04                NOT USED  
65       H_Cremona_2_origin_15                    H_Cremona_1_origin_3                     34.63                NOT USED  
67       H_Cremona_2_origin_15                    F_32                                     45.00                NOT USED  
68       H_Cremona_2_origin_15                    H_Cremona_1_dest_7                       34.63                NOT USED  
69       H_Parma_2_origin_2                       F_19                                     45.01                NOT USED  
70       H_Parma_2_origin_2                       F_12                                     17.96                NOT USED  
71       H_Parma_2_origin_2                       H_Parma_2_dest_11                        0.00                 NOT USED  
72       H_Parma_2_origin_2                       H_Piacenza_2_dest_14                     39.70                NOT USED  
73       H_Parma_2_origin_2                       H_Parma_2_dest_13                        0.00                 NOT USED  
74       H_Parma_2_origin_2                       H_Parma_3_origin_14                      34.21                NOT USED  
75       H_Parma_2_origin_2                       HUB_1                                    51.05                NOT USED  
77       H_Parma_2_origin_2                       H_Parma_1_origin_6                       31.34                NOT USED  
78       H_Parma_2_origin_2                       H_Parma_3_origin_8                       34.21                NOT USED  
79       F_31                                     H_Milano_2_origin_10                     45.23                NOT USED  
80       F_31                                     H_Milano_1_origin_13                     45.24                NOT USED  
82       F_31                                     F_24                                     41.22                NOT USED  
