NODES: 24
ARCS: 237

NODE
Idn                                      name                           x               y               Type           
HUB_1                                    Hub 1                          41.885827       12.479255       HUB            
HUB_2                                    Hub 2                          41.823184       12.630799       HUB            
H_11_origin_10                           Policlinico Tor Vergata        41.860619       12.631796       H_ORIGIN       
H_12_origin_7                            Policlinico Casilino           41.875800       12.575800       H_ORIGIN       
H_16_origin_3                            Poliambulatorio Acilia         41.755300       12.354700       H_ORIGIN       
H_5_origin_4                             Ospedale Sant'Andrea           41.951200       12.491800       H_ORIGIN       
H_6_origin_1                             Ospedale Pertini               41.918900       12.556100       H_ORIGIN       
H_6_origin_9                             Ospedale Pertini               41.918900       12.556100       H_ORIGIN       
H_8_origin_2                             Istituto Regina Elena IFO      41.825600       12.425300       H_ORIGIN       
H_8_origin_5                             Istituto Regina Elena IFO      41.825600       12.425300       H_ORIGIN       
H_9_origin_6                             Tiberia Hospital               41.953300       12.559100       H_ORIGIN       
H_9_origin_8                             Tiberia Hospital               41.953300       12.559100       H_ORIGIN       
H_10_dest_4                              Aurelia Hospital               41.888700       12.397600       H_DESTINATION  
H_18_dest_6                              Ospedale di Marino             41.770300       12.661400       H_DESTINATION  
H_1_dest_1                               Policlinico Umberto I          41.905400       12.510900       H_DESTINATION  
H_1_dest_8                               Policlinico Umberto I          41.905400       12.510900       H_DESTINATION  
H_2_dest_2                               Policlinico Gemelli            41.931900       12.427900       H_DESTINATION  
H_4_dest_9                               Ospedale Fatebenefratelli Isola Tiberina 41.891000       12.477500       H_DESTINATION  
H_5_dest_7                               Ospedale Sant'Andrea           41.951200       12.491800       H_DESTINATION  
H_6_dest_3                               Ospedale Pertini               41.918900       12.556100       H_DESTINATION  
H_6_dest_5                               Ospedale Pertini               41.918900       12.556100       H_DESTINATION  
H_8_dest_10                              Istituto Regina Elena IFO      41.825600       12.425300       H_DESTINATION  
F_17                                     Facility 17                    41.828926       12.464929       FACILITY       
F_26                                     Facility 26                    41.879377       12.600497       FACILITY       

ARC
Ida      Idn_o                                    Idn_d                                    Avg_ttime[min.]      Label     
15       F_26                                     H_18_dest_6                              26.27                USED      
23       F_17                                     H_6_dest_3                               25.07                USED      
37       F_17                                     H_8_dest_10                              6.61                 USED      
47       H_8_origin_2                             H_2_dest_2                               23.64                USED      
60       H_6_origin_9                             H_4_dest_9                               14.41                USED      
74       H_9_origin_6                             F_26                                     17.81                USED      
90       H_11_origin_10                           F_17                                     28.53                USED      
117      H_12_origin_7                            H_5_dest_7                               21.78                USED      
140      H_9_origin_8                             H_1_dest_8                               13.31                USED      
151      H_6_origin_1                             H_1_dest_1                               8.06                 USED      
164      HUB_1                                    H_8_origin_2                             16.10                USED      
165      HUB_1                                    H_6_origin_9                             14.69                USED      
166      HUB_1                                    H_9_origin_6                             19.99                USED      
171      HUB_1                                    H_9_origin_8                             19.99                USED      
177      HUB_1                                    H_5_origin_4                             14.69                USED      
179      HUB_1                                    H_8_origin_5                             16.10                USED      
184      H_16_origin_3                            F_17                                     24.54                USED      
202      H_5_origin_4                             H_10_dest_4                              20.88                USED      
215      H_8_origin_5                             H_6_dest_5                               29.99                USED      
224      HUB_2                                    H_11_origin_10                           8.33                 USED      
1        F_26                                     F_17                                     25.10                NOT USED  
2        F_26                                     H_6_origin_9                             11.46                NOT USED  
3        F_26                                     H_9_origin_6                             17.81                NOT USED  
4        F_26                                     H_11_origin_10                           6.65                 NOT USED  
5        F_26                                     H_12_origin_7                            4.17                 NOT USED  
6        F_26                                     H_6_dest_3                               11.46                NOT USED  
7        F_26                                     H_4_dest_9                               20.53                NOT USED  
8        F_26                                     H_9_origin_8                             17.81                NOT USED  
9        F_26                                     H_6_origin_1                             11.46                NOT USED  
10       F_26                                     H_1_dest_1                               15.92                NOT USED  
11       F_26                                     HUB_1                                    20.13                NOT USED  
12       F_26                                     H_5_dest_7                               24.06                NOT USED  
13       F_26                                     H_5_origin_4                             24.06                NOT USED  
14       F_26                                     H_6_dest_5                               11.46                NOT USED  
16       F_26                                     HUB_2                                    13.47                NOT USED  
17       F_26                                     H_1_dest_8                               15.92                NOT USED  
18       F_17                                     F_26                                     25.10                NOT USED  
19       F_17                                     H_8_origin_2                             6.61                 NOT USED  
20       F_17                                     H_6_origin_9                             25.07                NOT USED  
21       F_17                                     H_11_origin_10                           28.53                NOT USED  
22       F_17                                     H_12_origin_7                            21.12                NOT USED  
24       F_17                                     H_4_dest_9                               13.96                NOT USED  
25       F_17                                     H_6_origin_1                             25.07                NOT USED  
26       F_17                                     H_1_dest_1                               18.63                NOT USED  
27       F_17                                     HUB_1                                    12.87                NOT USED  
28       F_17                                     H_16_origin_3                            24.54                NOT USED  
29       F_17                                     H_2_dest_2                               23.71                NOT USED  
30       F_17                                     H_5_dest_7                               27.55                NOT USED  
31       F_17                                     H_5_origin_4                             27.55                NOT USED  
32       F_17                                     H_6_dest_5                               25.07                NOT USED  
33       F_17                                     H_8_origin_5                             6.61                 NOT USED  
34       F_17                                     H_10_dest_4                              17.35                NOT USED  
35       F_17                                     HUB_2                                    27.52                NOT USED  
36       F_17                                     H_1_dest_8                               18.63                NOT USED  
38       H_8_origin_2                             F_17                                     6.61                 NOT USED  
39       H_8_origin_2                             H_6_origin_9                             29.99                NOT USED  
40       H_8_origin_2                             H_12_origin_7                            27.32                NOT USED  
41       H_8_origin_2                             H_6_dest_3                               29.99                NOT USED  
42       H_8_origin_2                             H_4_dest_9                               16.92                NOT USED  
43       H_8_origin_2                             H_6_origin_1                             29.99                NOT USED  
44       H_8_origin_2                             H_1_dest_1                               22.71                NOT USED  
45       H_8_origin_2                             HUB_1                                    16.10                NOT USED  
46       H_8_origin_2                             H_16_origin_3                            19.53                NOT USED  
48       H_8_origin_2                             H_6_dest_5                               29.99                NOT USED  
49       H_8_origin_2                             H_8_origin_5                             0.00                 NOT USED  
50       H_8_origin_2                             H_10_dest_4                              14.76                NOT USED  
51       H_8_origin_2                             H_1_dest_8                               22.71                NOT USED  
52       H_8_origin_2                             H_8_dest_10                              0.00                 NOT USED  
53       H_6_origin_9                             F_26                                     11.46                NOT USED  
54       H_6_origin_9                             F_17                                     25.07                NOT USED  
55       H_6_origin_9                             H_8_origin_2                             29.99                NOT USED  
56       H_6_origin_9                             H_9_origin_6                             7.67                 NOT USED  
57       H_6_origin_9                             H_11_origin_10                           18.03                NOT USED  
58       H_6_origin_9                             H_12_origin_7                            10.12                NOT USED  
59       H_6_origin_9                             H_6_dest_3                               0.00                 NOT USED  
61       H_6_origin_9                             H_9_origin_8                             7.67                 NOT USED  
62       H_6_origin_9                             H_6_origin_1                             0.00                 NOT USED  
63       H_6_origin_9                             H_1_dest_1                               8.06                 NOT USED  
64       H_6_origin_9                             HUB_1                                    14.69                NOT USED  
65       H_6_origin_9                             H_2_dest_2                               21.41                NOT USED  
66       H_6_origin_9                             H_5_dest_7                               12.84                NOT USED  
67       H_6_origin_9                             H_5_origin_4                             12.84                NOT USED  
68       H_6_origin_9                             H_6_dest_5                               0.00                 NOT USED  
