NODES: 24
ARCS: 255

NODE
Idn                                      name                           x               y               Type           
HUB_1                                    Hub 1                          41.885827       12.479255       HUB            
HUB_2                                    Hub 2                          41.823184       12.630799       HUB            
H_11_origin_5                            Policlinico Tor Vergata        41.860619       12.631796       H_ORIGIN       
H_11_origin_6                            Policlinico Tor Vergata        41.860619       12.631796       H_ORIGIN       
H_12_origin_10                           Policlinico Casilino           41.875800       12.575800       H_ORIGIN       
H_13_origin_1                            Campus Bio-Medico              41.776700       12.469400       H_ORIGIN       
H_1_origin_4                             Policlinico Umberto I          41.905400       12.510900       H_ORIGIN       
H_4_origin_8                             Ospedale Fatebenefratelli Isola Tiberina 41.891000       12.477500       H_ORIGIN       
H_5_origin_7                             Ospedale Sant'Andrea           41.951200       12.491800       H_ORIGIN       
H_5_origin_9                             Ospedale Sant'Andrea           41.951200       12.491800       H_ORIGIN       
H_7_origin_2                             Ospedale Sant'Eugenio          41.831700       12.490800       H_ORIGIN       
H_8_origin_3                             Istituto Regina Elena IFO      41.825600       12.425300       H_ORIGIN       
H_11_dest_3                              Policlinico Tor Vergata        41.860619       12.631796       H_DESTINATION  
H_13_dest_2                              Campus Bio-Medico              41.776700       12.469400       H_DESTINATION  
H_17_dest_5                              Ospedale San Sebastiano Frascati 41.808900       12.680600       H_DESTINATION  
H_1_dest_6                               Policlinico Umberto I          41.905400       12.510900       H_DESTINATION  
H_5_dest_1                               Ospedale Sant'Andrea           41.951200       12.491800       H_DESTINATION  
H_6_dest_10                              Ospedale Pertini               41.918900       12.556100       H_DESTINATION  
H_7_dest_7                               Ospedale Sant'Eugenio          41.831700       12.490800       H_DESTINATION  
H_8_dest_8                               Istituto Regina Elena IFO      41.825600       12.425300       H_DESTINATION  
H_8_dest_9                               Istituto Regina Elena IFO      41.825600       12.425300       H_DESTINATION  
H_9_dest_4                               Tiberia Hospital               41.953300       12.559100       H_DESTINATION  
F_17                                     Facility 17                    41.828926       12.464929       FACILITY       
F_24                                     Facility 24                    41.879377       12.464929       FACILITY       

ARC
Ida      Idn_o                                    Idn_d                                    Avg_ttime[min.]      Label     
2        F_17                                     H_5_dest_1                               27.55                USED      
3        F_17                                     H_11_dest_3                              28.53                USED      
22       H_11_origin_5                            H_17_dest_5                              14.06                USED      
37       H_13_origin_1                            F_17                                     11.64                USED      
68       F_24                                     H_8_dest_9                               13.64                USED      
80       H_4_origin_8                             H_8_dest_8                               16.92                USED      
94       H_8_origin_3                             F_17                                     6.61                 USED      
119      H_12_origin_10                           H_6_dest_10                              10.12                USED      
150      H_7_origin_2                             H_13_dest_2                              12.74                USED      
157      HUB_1                                    H_13_origin_1                            24.32                USED      
160      HUB_1                                    H_4_origin_8                             1.19                 USED      
161      HUB_1                                    H_8_origin_3                             16.10                USED      
166      HUB_1                                    H_7_origin_2                             12.19                USED      
174      HUB_1                                    H_1_origin_4                             6.81                 USED      
179      H_11_origin_6                            H_1_dest_6                               22.36                USED      
193      H_5_origin_9                             F_24                                     16.58                USED      
209      H_5_origin_7                             H_7_dest_7                               26.58                USED      
226      HUB_2                                    H_12_origin_10                           14.83                USED      
250      H_1_origin_4                             H_9_dest_4                               13.31                USED      
1        F_17                                     H_11_origin_5                            28.53                NOT USED  
4        F_17                                     H_13_origin_1                            11.64                NOT USED  
5        F_17                                     H_1_dest_6                               18.63                NOT USED  
6        F_17                                     F_24                                     11.22                NOT USED  
7        F_17                                     H_4_origin_8                             13.96                NOT USED  
8        F_17                                     H_8_origin_3                             6.61                 NOT USED  
9        F_17                                     H_8_dest_8                               6.61                 NOT USED  
10       F_17                                     H_6_dest_10                              25.07                NOT USED  
11       F_17                                     H_7_dest_7                               4.33                 NOT USED  
12       F_17                                     H_12_origin_10                           21.12                NOT USED  
13       F_17                                     H_7_origin_2                             4.33                 NOT USED  
14       F_17                                     HUB_1                                    12.87                NOT USED  
15       F_17                                     H_11_origin_6                            28.53                NOT USED  
16       F_17                                     H_5_origin_9                             27.55                NOT USED  
17       F_17                                     H_8_dest_9                               6.61                 NOT USED  
18       F_17                                     H_5_origin_7                             27.55                NOT USED  
19       F_17                                     H_13_dest_2                              11.64                NOT USED  
20       F_17                                     HUB_2                                    27.52                NOT USED  
21       F_17                                     H_1_origin_4                             18.63                NOT USED  
23       H_11_origin_5                            F_17                                     28.53                NOT USED  
24       H_11_origin_5                            H_11_dest_3                              0.00                 NOT USED  
25       H_11_origin_5                            H_1_dest_6                               22.36                NOT USED  
26       H_11_origin_5                            F_24                                     27.95                NOT USED  
27       H_11_origin_5                            H_4_origin_8                             26.43                NOT USED  
28       H_11_origin_5                            H_6_dest_10                              18.03                NOT USED  
29       H_11_origin_5                            H_7_dest_7                               24.23                NOT USED  
30       H_11_origin_5                            H_12_origin_10                           9.87                 NOT USED  
31       H_11_origin_5                            H_7_origin_2                             24.23                NOT USED  
32       H_11_origin_5                            HUB_1                                    25.88                NOT USED  
33       H_11_origin_5                            H_11_origin_6                            0.00                 NOT USED  
34       H_11_origin_5                            H_9_dest_4                               23.87                NOT USED  
35       H_11_origin_5                            HUB_2                                    8.33                 NOT USED  
36       H_11_origin_5                            H_1_origin_4                             22.36                NOT USED  
38       H_13_origin_1                            H_1_dest_6                               29.44                NOT USED  
39       H_13_origin_1                            F_24                                     22.85                NOT USED  
40       H_13_origin_1                            H_4_origin_8                             25.45                NOT USED  
41       H_13_origin_1                            H_8_origin_3                             13.10                NOT USED  
42       H_13_origin_1                            H_8_dest_8                               13.10                NOT USED  
43       H_13_origin_1                            H_7_dest_7                               12.74                NOT USED  
44       H_13_origin_1                            H_12_origin_10                           28.22                NOT USED  
45       H_13_origin_1                            H_7_origin_2                             12.74                NOT USED  
46       H_13_origin_1                            HUB_1                                    24.32                NOT USED  
47       H_13_origin_1                            H_8_dest_9                               13.10                NOT USED  
48       H_13_origin_1                            H_13_dest_2                              0.00                 NOT USED  
49       H_13_origin_1                            HUB_2                                    28.69                NOT USED  
50       H_13_origin_1                            H_1_origin_4                             29.44                NOT USED  
51       F_24                                     F_17                                     11.22                NOT USED  
52       F_24                                     H_11_origin_5                            27.95                NOT USED  
53       F_24                                     H_5_dest_1                               16.58                NOT USED  
54       F_24                                     H_11_dest_3                              27.95                NOT USED  
55       F_24                                     H_13_origin_1                            22.85                NOT USED  
56       F_24                                     H_1_dest_6                               9.56                 NOT USED  
57       F_24                                     H_4_origin_8                             3.32                 NOT USED  
58       F_24                                     H_8_origin_3                             13.64                NOT USED  
59       F_24                                     H_8_dest_8                               13.64                NOT USED  
60       F_24                                     H_6_dest_10                              17.46                NOT USED  
61       F_24                                     H_7_dest_7                               11.44                NOT USED  
62       F_24                                     H_12_origin_10                           18.38                NOT USED  
63       F_24                                     H_7_origin_2                             11.44                NOT USED  
64       F_24                                     HUB_1                                    2.77                 NOT USED  
65       F_24                                     H_11_origin_6                            27.95                NOT USED  
66       F_24                                     H_9_dest_4                               22.65                NOT USED  
67       F_24                                     H_5_origin_9                             16.58                NOT USED  
69       F_24                                     H_5_origin_7                             16.58                NOT USED  
