NODES: 49
ARCS: 833

NODE
Idn                                      name                           x               y               Type           
HUB_2                                    Hub 2                          41.823184       12.630799       HUB            
HUB_3                                    Hub 3                          41.744050       12.316250       HUB            
H_10_origin_2                            Aurelia Hospital               41.888700       12.397600       H_ORIGIN       
H_10_origin_7                            Aurelia Hospital               41.888700       12.397600       H_ORIGIN       
H_11_origin_5                            Policlinico Tor Vergata        41.860619       12.631796       H_ORIGIN       
H_12_origin_3                            Policlinico Casilino           41.875800       12.575800       H_ORIGIN       
H_14_origin_12                           Ospedale Grassi - Ostia        41.732800       12.277800       H_ORIGIN       
H_14_origin_19                           Ospedale Grassi - Ostia        41.732800       12.277800       H_ORIGIN       
H_16_origin_13                           Poliambulatorio Acilia         41.755300       12.354700       H_ORIGIN       
H_17_origin_11                           Ospedale San Sebastiano Frascati 41.808900       12.680600       H_ORIGIN       
H_18_origin_1                            Ospedale di Marino             41.770300       12.661400       H_ORIGIN       
H_18_origin_17                           Ospedale di Marino             41.770300       12.661400       H_ORIGIN       
H_18_origin_6                            Ospedale di Marino             41.770300       12.661400       H_ORIGIN       
H_1_origin_8                             Policlinico Umberto I          41.905400       12.510900       H_ORIGIN       
H_1_origin_9                             Policlinico Umberto I          41.905400       12.510900       H_ORIGIN       
H_2_origin_10                            Policlinico Gemelli            41.931900       12.427900       H_ORIGIN       
H_2_origin_18                            Policlinico Gemelli            41.931900       12.427900       H_ORIGIN       
H_3_origin_15                            Ospedale San Camillo           41.869700       12.465400       H_ORIGIN       
H_3_origin_20                            Ospedale San Camillo           41.869700       12.465400       H_ORIGIN       
H_3_origin_4                             Ospedale San Camillo           41.869700       12.465400       H_ORIGIN       
H_4_origin_16                            Ospedale Fatebenefratelli Isola Tiberina 41.891000       12.477500       H_ORIGIN       
H_7_origin_14                            Ospedale Sant'Eugenio          41.831700       12.490800       H_ORIGIN       
H_10_dest_11                             Aurelia Hospital               41.888700       12.397600       H_DESTINATION  
H_10_dest_5                              Aurelia Hospital               41.888700       12.397600       H_DESTINATION  
H_12_dest_1                              Policlinico Casilino           41.875800       12.575800       H_DESTINATION  
H_12_dest_7                              Policlinico Casilino           41.875800       12.575800       H_DESTINATION  
H_13_dest_16                             Campus Bio-Medico              41.776700       12.469400       H_DESTINATION  
H_13_dest_3                              Campus Bio-Medico              41.776700       12.469400       H_DESTINATION  
H_14_dest_15                             Ospedale Grassi - Ostia        41.732800       12.277800       H_DESTINATION  
H_16_dest_17                             Poliambulatorio Acilia         41.755300       12.354700       H_DESTINATION  
H_19_dest_20                             Poliambulatorio Ciampino       41.800300       12.604400       H_DESTINATION  
H_1_dest_10                              Policlinico Umberto I          41.905400       12.510900       H_DESTINATION  
H_1_dest_12                              Policlinico Umberto I          41.905400       12.510900       H_DESTINATION  
H_3_dest_9                               Ospedale San Camillo           41.869700       12.465400       H_DESTINATION  
H_5_dest_14                              Ospedale Sant'Andrea           41.951200       12.491800       H_DESTINATION  
H_5_dest_4                               Ospedale Sant'Andrea           41.951200       12.491800       H_DESTINATION  
H_5_dest_6                               Ospedale Sant'Andrea           41.951200       12.491800       H_DESTINATION  
H_6_dest_13                              Ospedale Pertini               41.918900       12.556100       H_DESTINATION  
H_6_dest_19                              Ospedale Pertini               41.918900       12.556100       H_DESTINATION  
H_6_dest_8                               Ospedale Pertini               41.918900       12.556100       H_DESTINATION  
H_9_dest_18                              Tiberia Hospital               41.953300       12.559100       H_DESTINATION  
H_9_dest_2                               Tiberia Hospital               41.953300       12.559100       H_DESTINATION  
F_11                                     Facility 11                    41.778476       12.532713       FACILITY       
F_16                                     Facility 16                    41.828926       12.397144       FACILITY       
F_17                                     Facility 17                    41.828926       12.464929       FACILITY       
F_18                                     Facility 18                    41.828926       12.532713       FACILITY       
F_24                                     Facility 24                    41.879377       12.464929       FACILITY       
F_26                                     Facility 26                    41.879377       12.600497       FACILITY       
F_31                                     Facility 31                    41.929827       12.464929       FACILITY       

ARC
Ida      Idn_o                                    Idn_d                                    Avg_ttime[min.]      Label     
13       F_16                                     F_24                                     15.87                USED      
21       F_16                                     H_14_dest_15                             29.13                USED      
29       F_16                                     H_1_dest_12                              25.38                USED      
30       H_14_origin_12                           F_16                                     29.13                USED      
65       H_2_origin_10                            H_1_dest_10                              14.95                USED      
96       H_1_origin_9                             H_3_dest_9                               10.94                USED      
118      H_3_origin_4                             H_5_dest_4                               18.64                USED      
168      F_26                                     H_5_dest_6                               24.06                USED      
195      F_17                                     H_6_dest_13                              25.07                USED      
229      F_18                                     H_10_dest_11                             26.03                USED      
267      H_11_origin_5                            F_24                                     27.95                USED      
313      H_1_origin_8                             H_6_dest_8                               8.06                 USED      
332      H_18_origin_17                           F_11                                     21.42                USED      
359      H_3_origin_20                            H_19_dest_20                             27.72                USED      
380      F_24                                     H_10_dest_5                              11.34                USED      
385      F_24                                     H_6_dest_19                              17.46                USED      
410      H_18_origin_6                            F_26                                     26.27                USED      
428      H_18_origin_1                            H_12_dest_1                              27.42                USED      
443      H_4_origin_16                            H_13_dest_16                             25.45                USED      
472      H_3_origin_15                            F_16                                     14.49                USED      
524      F_31                                     H_9_dest_2                               16.43                USED      
543      H_17_origin_11                           F_18                                     24.91                USED      
555      HUB_3                                    H_14_origin_12                           6.85                 USED      
571      HUB_3                                    H_16_origin_13                           6.85                 USED      
589      F_11                                     H_16_dest_17                             29.97                USED      
608      H_14_origin_19                           F_16                                     29.13                USED      
616      H_16_origin_13                           F_17                                     24.54                USED      
640      H_10_origin_7                            H_12_dest_7                              29.64                USED      
664      H_2_origin_18                            H_9_dest_18                              22.22                USED      
707      H_10_origin_2                            F_31                                     14.42                USED      
752      H_12_origin_3                            H_13_dest_3                              28.22                USED      
760      H_7_origin_14                            H_5_dest_14                              26.58                USED      
802      HUB_2                                    H_3_origin_4                             29.29                USED      
810      HUB_2                                    H_18_origin_17                           12.81                USED      
812      HUB_2                                    H_18_origin_6                            12.81                USED      
813      HUB_2                                    H_18_origin_1                            12.81                USED      
818      HUB_2                                    H_3_origin_15                            29.29                USED      
830      HUB_2                                    H_12_origin_3                            14.83                USED      
831      HUB_2                                    H_7_origin_14                            23.28                USED      
1        F_16                                     H_14_origin_12                           29.13                NOT USED  
2        F_16                                     H_2_origin_10                            23.46                NOT USED  
3        F_16                                     H_1_origin_9                             25.38                NOT USED  
4        F_16                                     H_3_origin_4                             14.49                NOT USED  
5        F_16                                     F_17                                     11.23                NOT USED  
6        F_16                                     H_10_dest_5                              13.29                NOT USED  
7        F_16                                     F_18                                     22.47                NOT USED  
8        F_16                                     H_13_dest_16                             16.68                NOT USED  
9        F_16                                     H_1_origin_8                             25.38                NOT USED  
10       F_16                                     H_16_dest_17                             17.82                NOT USED  
11       F_16                                     H_10_dest_11                             13.29                NOT USED  
12       F_16                                     H_3_origin_20                            14.49                NOT USED  
14       F_16                                     H_4_origin_16                            19.18                NOT USED  
15       F_16                                     H_3_origin_15                            14.49                NOT USED  
16       F_16                                     F_31                                     25.09                NOT USED  
17       F_16                                     HUB_3                                    23.16                NOT USED  
18       F_16                                     F_11                                     25.12                NOT USED  
19       F_16                                     H_14_origin_19                           29.13                NOT USED  
20       F_16                                     H_16_origin_13                           17.82                NOT USED  
22       F_16                                     H_10_origin_7                            13.29                NOT USED  
23       F_16                                     H_3_dest_9                               14.49                NOT USED  
24       F_16                                     H_13_dest_3                              16.68                NOT USED  
25       F_16                                     H_2_origin_18                            23.46                NOT USED  
26       F_16                                     H_10_origin_2                            13.29                NOT USED  
27       F_16                                     H_7_origin_14                            15.53                NOT USED  
28       F_16                                     H_1_dest_10                              25.38                NOT USED  
31       H_14_origin_12                           H_16_dest_17                             13.71                NOT USED  
32       H_14_origin_12                           HUB_3                                    6.85                 NOT USED  
33       H_14_origin_12                           H_14_origin_19                           0.00                 NOT USED  
34       H_14_origin_12                           H_16_origin_13                           13.71                NOT USED  
35       H_14_origin_12                           H_14_dest_15                             0.00                 NOT USED  
36       H_2_origin_10                            F_16                                     23.46                NOT USED  
37       H_2_origin_10                            H_5_dest_14                              11.41                NOT USED  
38       H_2_origin_10                            H_1_origin_9                             14.95                NOT USED  
39       H_2_origin_10                            H_3_origin_4                             15.16                NOT USED  
40       H_2_origin_10                            F_17                                     23.71                NOT USED  
41       H_2_origin_10                            H_10_dest_5                              10.84                NOT USED  
42       H_2_origin_10                            F_18                                     28.73                NOT USED  
43       H_2_origin_10                            H_9_dest_18                              22.22                NOT USED  
44       H_2_origin_10                            H_6_dest_19                              21.41                NOT USED  
45       H_2_origin_10                            H_1_origin_8                             14.95                NOT USED  
46       H_2_origin_10                            H_5_dest_4                               11.41                NOT USED  
47       H_2_origin_10                            H_10_dest_11                             10.84                NOT USED  
48       H_2_origin_10                            H_9_dest_2                               22.22                NOT USED  
49       H_2_origin_10                            H_3_origin_20                            15.16                NOT USED  
50       H_2_origin_10                            F_24                                     13.19                NOT USED  
51       H_2_origin_10                            H_12_dest_7                              27.48                NOT USED  
52       H_2_origin_10                            H_4_origin_16                            12.25                NOT USED  
