NODES: 25
ARCS: 252

NODE
Idn                                      name                           x               y               Type           
HUB_1                                    Hub 1                          41.885827       12.479255       HUB            
HUB_2                                    Hub 2                          41.823184       12.630799       HUB            
H_11_origin_6                            Policlinico Tor Vergata        41.860619       12.631796       H_ORIGIN       
H_12_origin_4                            Policlinico Casilino           41.875800       12.575800       H_ORIGIN       
H_12_origin_9                            Policlinico Casilino           41.875800       12.575800       H_ORIGIN       
H_14_origin_7                            Ospedale Grassi - Ostia        41.732800       12.277800       H_ORIGIN       
H_19_origin_5                            Poliambulatorio Ciampino       41.800300       12.604400       H_ORIGIN       
H_1_origin_8                             Policlinico Umberto I          41.905400       12.510900       H_ORIGIN       
H_3_origin_2                             Ospedale San Camillo           41.869700       12.465400       H_ORIGIN       
H_4_origin_3                             Ospedale Fatebenefratelli Isola Tiberina 41.891000       12.477500       H_ORIGIN       
H_7_origin_1                             Ospedale Sant'Eugenio          41.831700       12.490800       H_ORIGIN       
H_8_origin_10                            Istituto Regina Elena IFO      41.825600       12.425300       H_ORIGIN       
H_11_dest_4                              Policlinico Tor Vergata        41.860619       12.631796       H_DESTINATION  
H_12_dest_6                              Policlinico Casilino           41.875800       12.575800       H_DESTINATION  
H_14_dest_2                              Ospedale Grassi - Ostia        41.732800       12.277800       H_DESTINATION  
H_16_dest_7                              Poliambulatorio Acilia         41.755300       12.354700       H_DESTINATION  
H_17_dest_5                              Ospedale San Sebastiano Frascati 41.808900       12.680600       H_DESTINATION  
H_18_dest_8                              Ospedale di Marino             41.770300       12.661400       H_DESTINATION  
H_5_dest_10                              Ospedale Sant'Andrea           41.951200       12.491800       H_DESTINATION  
H_5_dest_9                               Ospedale Sant'Andrea           41.951200       12.491800       H_DESTINATION  
H_6_dest_1                               Ospedale Pertini               41.918900       12.556100       H_DESTINATION  
H_6_dest_3                               Ospedale Pertini               41.918900       12.556100       H_DESTINATION  
F_16                                     Facility 16                    41.828926       12.397144       FACILITY       
F_19                                     Facility 19                    41.828926       12.600497       FACILITY       
F_24                                     Facility 24                    41.879377       12.464929       FACILITY       

ARC
Ida      Idn_o                                    Idn_d                                    Avg_ttime[min.]      Label     
6        F_16                                     H_14_dest_2                              29.13                USED      
21       H_12_origin_4                            H_11_dest_4                              9.87                 USED      
33       F_19                                     H_18_dest_8                              16.49                USED      
52       H_1_origin_8                             F_19                                     22.57                USED      
69       F_24                                     H_5_dest_10                              16.58                USED      
91       H_8_origin_10                            F_24                                     13.64                USED      
106      H_7_origin_1                             H_6_dest_1                               22.20                USED      
131      HUB_1                                    H_7_origin_1                             12.19                USED      
144      H_12_origin_9                            H_5_dest_9                               21.78                USED      
169      H_4_origin_3                             H_6_dest_3                               14.41                USED      
189      H_11_origin_6                            H_12_dest_6                              9.87                 USED      
196      H_3_origin_2                             F_16                                     14.49                USED      
215      H_19_origin_5                            H_17_dest_5                              12.78                USED      
233      H_14_origin_7                            H_16_dest_7                              13.71                USED      
236      HUB_2                                    H_12_origin_4                            14.83                USED      
247      HUB_2                                    H_12_origin_9                            14.83                USED      
249      HUB_2                                    H_11_origin_6                            8.33                 USED      
251      HUB_2                                    H_19_origin_5                            6.71                 USED      
1        F_16                                     H_1_origin_8                             25.38                NOT USED  
2        F_16                                     F_24                                     15.87                NOT USED  
3        F_16                                     H_16_dest_7                              17.82                NOT USED  
4        F_16                                     H_8_origin_10                            4.72                 NOT USED  
5        F_16                                     H_7_origin_1                             15.53                NOT USED  
7        F_16                                     HUB_1                                    18.58                NOT USED  
8        F_16                                     H_4_origin_3                             19.18                NOT USED  
9        F_16                                     H_3_origin_2                             14.49                NOT USED  
10       F_16                                     H_14_origin_7                            29.13                NOT USED  
11       H_12_origin_4                            H_17_dest_5                              22.87                NOT USED  
12       H_12_origin_4                            H_5_dest_10                              21.78                NOT USED  
13       H_12_origin_4                            F_19                                     11.20                NOT USED  
14       H_12_origin_4                            H_5_dest_9                               21.78                NOT USED  
15       H_12_origin_4                            H_18_dest_8                              27.42                NOT USED  
16       H_12_origin_4                            H_1_origin_8                             12.60                NOT USED  
17       H_12_origin_4                            H_6_dest_1                               10.12                NOT USED  
18       H_12_origin_4                            F_24                                     18.38                NOT USED  
19       H_12_origin_4                            H_8_origin_10                            27.32                NOT USED  
20       H_12_origin_4                            H_6_dest_3                               10.12                NOT USED  
22       H_12_origin_4                            H_7_origin_1                             17.16                NOT USED  
23       H_12_origin_4                            H_12_dest_6                              0.00                 NOT USED  
24       H_12_origin_4                            HUB_1                                    16.14                NOT USED  
25       H_12_origin_4                            H_12_origin_9                            0.00                 NOT USED  
26       H_12_origin_4                            H_4_origin_3                             16.62                NOT USED  
27       H_12_origin_4                            H_11_origin_6                            9.87                 NOT USED  
28       H_12_origin_4                            H_3_origin_2                             18.33                NOT USED  
29       H_12_origin_4                            H_19_origin_5                            17.45                NOT USED  
30       H_12_origin_4                            HUB_2                                    14.83                NOT USED  
31       F_19                                     H_17_dest_5                              14.00                NOT USED  
32       F_19                                     H_12_origin_4                            11.20                NOT USED  
34       F_19                                     H_1_origin_8                             22.57                NOT USED  
35       F_19                                     H_6_dest_1                               21.32                NOT USED  
36       F_19                                     F_24                                     25.10                NOT USED  
37       F_19                                     H_8_origin_10                            29.04                NOT USED  
38       F_19                                     H_6_dest_3                               21.32                NOT USED  
39       F_19                                     H_11_dest_4                              8.75                 NOT USED  
40       F_19                                     H_7_origin_1                             18.19                NOT USED  
41       F_19                                     H_12_dest_6                              11.20                NOT USED  
42       F_19                                     HUB_1                                    23.74                NOT USED  
43       F_19                                     H_12_origin_9                            11.20                NOT USED  
44       F_19                                     H_4_origin_3                             24.61                NOT USED  
45       F_19                                     H_11_origin_6                            8.75                 NOT USED  
46       F_19                                     H_3_origin_2                             24.15                NOT USED  
47       F_19                                     H_19_origin_5                            6.40                 NOT USED  
48       F_19                                     HUB_2                                    5.18                 NOT USED  
49       H_1_origin_8                             F_16                                     25.38                NOT USED  
50       H_1_origin_8                             H_5_dest_10                              10.66                NOT USED  
51       H_1_origin_8                             H_12_origin_4                            12.60                NOT USED  
53       H_1_origin_8                             H_5_dest_9                               10.66                NOT USED  
54       H_1_origin_8                             H_6_dest_1                               8.06                 NOT USED  
55       H_1_origin_8                             F_24                                     9.56                 NOT USED  
56       H_1_origin_8                             H_8_origin_10                            22.71                NOT USED  
57       H_1_origin_8                             H_6_dest_3                               8.06                 NOT USED  
58       H_1_origin_8                             H_11_dest_4                              22.36                NOT USED  
59       H_1_origin_8                             H_7_origin_1                             16.72                NOT USED  
60       H_1_origin_8                             H_12_dest_6                              12.60                NOT USED  
61       H_1_origin_8                             HUB_1                                    6.81                 NOT USED  
62       H_1_origin_8                             H_12_origin_9                            12.60                NOT USED  
63       H_1_origin_8                             H_4_origin_3                             6.39                 NOT USED  
64       H_1_origin_8                             H_11_origin_6                            22.36                NOT USED  
65       H_1_origin_8                             H_3_origin_2                             10.94                NOT USED  
66       H_1_origin_8                             H_19_origin_5                            28.04                NOT USED  
67       H_1_origin_8                             HUB_2                                    26.99                NOT USED  
