NODES: 26
ARCS: 246

NODE
Idn                                      name                           x               y               Type           
HUB_1                                    Hub 1                          41.885827       12.479255       HUB            
HUB_2                                    Hub 2                          41.823184       12.630799       HUB            
H_11_origin_9                            Policlinico Tor Vergata        41.860619       12.631796       H_ORIGIN       
H_12_origin_3                            Policlinico Casilino           41.875800       12.575800       H_ORIGIN       
H_13_origin_10                           Campus Bio-Medico              41.776700       12.469400       H_ORIGIN       
H_13_origin_4                            Campus Bio-Medico              41.776700       12.469400       H_ORIGIN       
H_16_origin_6                            Poliambulatorio Acilia         41.755300       12.354700       H_ORIGIN       
H_19_origin_8                            Poliambulatorio Ciampino       41.800300       12.604400       H_ORIGIN       
H_2_origin_7                             Policlinico Gemelli            41.931900       12.427900       H_ORIGIN       
H_5_origin_1                             Ospedale Sant'Andrea           41.951200       12.491800       H_ORIGIN       
H_8_origin_2                             Istituto Regina Elena IFO      41.825600       12.425300       H_ORIGIN       
H_9_origin_5                             Tiberia Hospital               41.953300       12.559100       H_ORIGIN       
H_11_dest_1                              Policlinico Tor Vergata        41.860619       12.631796       H_DESTINATION  
H_11_dest_8                              Policlinico Tor Vergata        41.860619       12.631796       H_DESTINATION  
H_13_dest_6                              Campus Bio-Medico              41.776700       12.469400       H_DESTINATION  
H_14_dest_9                              Ospedale Grassi - Ostia        41.732800       12.277800       H_DESTINATION  
H_17_dest_3                              Ospedale San Sebastiano Frascati 41.808900       12.680600       H_DESTINATION  
H_17_dest_5                              Ospedale San Sebastiano Frascati 41.808900       12.680600       H_DESTINATION  
H_1_dest_4                               Policlinico Umberto I          41.905400       12.510900       H_DESTINATION  
H_4_dest_2                               Ospedale Fatebenefratelli Isola Tiberina 41.891000       12.477500       H_DESTINATION  
H_5_dest_10                              Ospedale Sant'Andrea           41.951200       12.491800       H_DESTINATION  
H_9_dest_7                               Tiberia Hospital               41.953300       12.559100       H_DESTINATION  
F_17                                     Facility 17                    41.828926       12.464929       FACILITY       
F_18                                     Facility 18                    41.828926       12.532713       FACILITY       
F_26                                     Facility 26                    41.879377       12.600497       FACILITY       
F_9                                      Facility 9                     41.778476       12.397144       FACILITY       

ARC
Ida      Idn_o                                    Idn_d                                    Avg_ttime[min.]      Label     
1        H_13_origin_10                           F_17                                     11.64                USED      
14       F_26                                     H_17_dest_5                              20.54                USED      
27       F_26                                     H_11_dest_1                              6.65                 USED      
32       F_17                                     H_5_dest_10                              27.55                USED      
59       H_8_origin_2                             H_4_dest_2                               16.92                USED      
67       H_11_origin_9                            F_18                                     17.86                USED      
86       H_19_origin_8                            H_11_dest_8                              14.16                USED      
105      F_18                                     F_9                                      25.12                USED      
123      H_16_origin_6                            H_13_dest_6                              19.61                USED      
124      HUB_1                                    H_13_origin_10                           24.32                USED      
144      HUB_1                                    H_9_origin_5                             19.99                USED      
151      F_9                                      H_14_dest_9                              22.25                USED      
165      H_13_origin_4                            H_1_dest_4                               29.44                USED      
173      H_2_origin_7                             H_9_dest_7                               22.22                USED      
181      H_5_origin_1                             F_26                                     24.06                USED      
201      H_12_origin_3                            H_17_dest_3                              22.87                USED      
219      HUB_2                                    H_19_origin_8                            6.71                 USED      
231      HUB_2                                    H_12_origin_3                            14.83                USED      
235      H_9_origin_5                             F_26                                     17.81                USED      
2        H_13_origin_10                           H_8_origin_2                             13.10                NOT USED  
3        H_13_origin_10                           H_19_origin_8                            22.99                NOT USED  
4        H_13_origin_10                           F_18                                     15.65                NOT USED  
5        H_13_origin_10                           H_16_origin_6                            19.61                NOT USED  
6        H_13_origin_10                           HUB_1                                    24.32                NOT USED  
7        H_13_origin_10                           F_9                                      11.99                NOT USED  
8        H_13_origin_10                           H_13_origin_4                            0.00                 NOT USED  
9        H_13_origin_10                           H_4_dest_2                               25.45                NOT USED  
10       H_13_origin_10                           H_1_dest_4                               29.44                NOT USED  
11       H_13_origin_10                           H_12_origin_3                            28.22                NOT USED  
12       H_13_origin_10                           HUB_2                                    28.69                NOT USED  
13       H_13_origin_10                           H_13_dest_6                              0.00                 NOT USED  
15       F_26                                     H_5_dest_10                              24.06                NOT USED  
16       F_26                                     F_17                                     25.10                NOT USED  
17       F_26                                     H_11_origin_9                            6.65                 NOT USED  
18       F_26                                     H_19_origin_8                            17.60                NOT USED  
19       F_26                                     F_18                                     15.87                NOT USED  
20       F_26                                     H_9_dest_7                               17.81                NOT USED  
21       F_26                                     H_17_dest_3                              20.54                NOT USED  
22       F_26                                     HUB_1                                    20.13                NOT USED  
23       F_26                                     H_11_dest_8                              6.65                 NOT USED  
24       F_26                                     H_4_dest_2                               20.53                NOT USED  
25       F_26                                     H_1_dest_4                               15.92                NOT USED  
26       F_26                                     H_5_origin_1                             24.06                NOT USED  
28       F_26                                     H_12_origin_3                            4.17                 NOT USED  
29       F_26                                     HUB_2                                    13.47                NOT USED  
30       F_26                                     H_9_origin_5                             17.81                NOT USED  
31       F_17                                     H_13_origin_10                           11.64                NOT USED  
33       F_17                                     F_26                                     25.10                NOT USED  
34       F_17                                     H_8_origin_2                             6.61                 NOT USED  
35       F_17                                     H_11_origin_9                            28.53                NOT USED  
36       F_17                                     H_19_origin_8                            23.98                NOT USED  
37       F_17                                     F_18                                     11.23                NOT USED  
38       F_17                                     H_16_origin_6                            24.54                NOT USED  
39       F_17                                     HUB_1                                    12.87                NOT USED  
40       F_17                                     F_9                                      15.88                NOT USED  
41       F_17                                     H_11_dest_8                              28.53                NOT USED  
42       F_17                                     H_13_origin_4                            11.64                NOT USED  
43       F_17                                     H_2_origin_7                             23.71                NOT USED  
44       F_17                                     H_4_dest_2                               13.96                NOT USED  
45       F_17                                     H_1_dest_4                               18.63                NOT USED  
46       F_17                                     H_5_origin_1                             27.55                NOT USED  
47       F_17                                     H_11_dest_1                              28.53                NOT USED  
48       F_17                                     H_12_origin_3                            21.12                NOT USED  
49       F_17                                     HUB_2                                    27.52                NOT USED  
50       F_17                                     H_13_dest_6                              11.64                NOT USED  
51       H_8_origin_2                             H_13_origin_10                           13.10                NOT USED  
52       H_8_origin_2                             F_17                                     6.61                 NOT USED  
53       H_8_origin_2                             F_18                                     17.82                NOT USED  
54       H_8_origin_2                             H_16_origin_6                            19.53                NOT USED  
55       H_8_origin_2                             HUB_1                                    16.10                NOT USED  
56       H_8_origin_2                             F_9                                      11.47                NOT USED  
57       H_8_origin_2                             H_13_origin_4                            13.10                NOT USED  
58       H_8_origin_2                             H_2_origin_7                             23.64                NOT USED  
60       H_8_origin_2                             H_1_dest_4                               22.71                NOT USED  
61       H_8_origin_2                             H_12_origin_3                            27.32                NOT USED  
62       H_8_origin_2                             H_13_dest_6                              13.10                NOT USED  
63       H_11_origin_9                            H_17_dest_5                              14.06                NOT USED  
64       H_11_origin_9                            F_26                                     6.65                 NOT USED  
65       H_11_origin_9                            F_17                                     28.53                NOT USED  
66       H_11_origin_9                            H_19_origin_8                            14.16                NOT USED  
68       H_11_origin_9                            H_9_dest_7                               23.87                NOT USED  
69       H_11_origin_9                            H_17_dest_3                              14.06                NOT USED  
